Feature 1 name;Feature 1 value;Feature 2 name;Feature 2 value;Target name;Target value
Book length (pages);260.0;Number of illustrations;16.0;Time to read (minutes);200.0
Book length (pages);190.0;Number of illustrations;10.0;Time to read (minutes);150.0
Book length (pages);210.0;Number of illustrations;12.0;Time to read (minutes);160.0
Phone battery capacity (mAh);4000.0;Screen size (inches);6.0;Battery life (hours);24.0
Phone battery capacity (mAh);4500.0;Screen size (inches);6.5;Battery life (hours);25.0
Phone battery capacity (mAh);3500.0;Screen size (inches);5.5;Battery life (hours);20.0
Phone battery capacity (mAh);4000.0;Screen size (inches);6.0;Battery life (hours);22.0
Phone battery capacity (mAh);5000.0;Screen size (inches);7.0;Battery life (hours);28.0
Phone battery capacity (mAh);5500.0;Screen size (inches);7.5;Battery life (hours);27.0
Phone battery capacity (mAh);3000.0;Screen size (inches);5.0;Battery life (hours);18.0
Phone battery capacity (mAh);3500.0;Screen size (inches);5.5;Battery life (hours);20.0
Phone battery capacity (mAh);4200.0;Screen size (inches);6.2;Battery life (hours);23.0
Phone battery capacity (mAh);4700.0;Screen size (inches);6.7;Battery life (hours);24.0
Phone battery capacity (mAh);3800.0;Screen size (inches);5.8;Battery life (hours);21.0
Phone battery capacity (mAh);4300.0;Screen size (inches);6.3;Battery life (hours);22.0
Phone battery capacity (mAh);4800.0;Screen size (inches);7.1;Battery life (hours);26.0
Phone battery capacity (mAh);5300.0;Screen size (inches);7.6;Battery life (hours);25.0
Phone battery capacity (mAh);3700.0;Screen size (inches);5.7;Battery life (hours);19.0
Phone battery capacity (mAh);4200.0;Screen size (inches);6.2;Battery life (hours);21.0
Phone battery capacity (mAh);5200.0;Screen size (inches);7.4;Battery life (hours);27.0
Phone battery capacity (mAh);5700.0;Screen size (inches);7.9;Battery life (hours);26.0
Phone battery capacity (mAh);3900.0;Screen size (inches);6.0;Battery life (hours);22.0
Phone battery capacity (mAh);4400.0;Screen size (inches);6.5;Battery life (hours);23.0
Exercise minutes per day;30.0;Protein intake (g);100.0;Muscle gain (kg);2.0
Exercise minutes per day;40.0;Protein intake (g);90.0;Muscle gain (kg);2.5
Exercise minutes per day;45.0;Protein intake (g);120.0;Muscle gain (kg);3.0
Exercise minutes per day;55.0;Protein intake (g);110.0;Muscle gain (kg);3.5
Exercise minutes per day;60.0;Protein intake (g);140.0;Muscle gain (kg);4.0
Exercise minutes per day;70.0;Protein intake (g);130.0;Muscle gain (kg);4.5
Exercise minutes per day;20.0;Protein intake (g);90.0;Muscle gain (kg);1.5
Exercise minutes per day;30.0;Protein intake (g);100.0;Muscle gain (kg);2.0
Exercise minutes per day;50.0;Protein intake (g);130.0;Muscle gain (kg);3.5
Exercise minutes per day;60.0;Protein intake (g);120.0;Muscle gain (kg);4.0
Exercise minutes per day;35.0;Protein intake (g);110.0;Muscle gain (kg);2.5
Exercise minutes per day;45.0;Protein intake (g);100.0;Muscle gain (kg);3.0
Exercise minutes per day;70.0;Protein intake (g);150.0;Muscle gain (kg);5.0
Exercise minutes per day;80.0;Protein intake (g);140.0;Muscle gain (kg);5.5
Exercise minutes per day;40.0;Protein intake (g);120.0;Muscle gain (kg);3.0
Exercise minutes per day;50.0;Protein intake (g);110.0;Muscle gain (kg);3.5
Exercise minutes per day;25.0;Protein intake (g);100.0;Muscle gain (kg);2.0
Exercise minutes per day;35.0;Protein intake (g);90.0;Muscle gain (kg);2.5
Exercise minutes per day;65.0;Protein intake (g);140.0;Muscle gain (kg);4.5
Exercise minutes per day;75.0;Protein intake (g);130.0;Muscle gain (kg);5.0
Dog size (kg);20.0;Playfulness (1-10);7.0;Training difficulty (1-10);5.0
Dog size (kg);25.0;Playfulness (1-10);6.0;Training difficulty (1-10);6.0
Dog size (kg);15.0;Playfulness (1-10);9.0;Training difficulty (1-10);4.0
Dog size (kg);18.0;Playfulness (1-10);8.0;Training difficulty (1-10);5.0
Dog size (kg);30.0;Playfulness (1-10);5.0;Training difficulty (1-10);7.0
Dog size (kg);35.0;Playfulness (1-10);4.0;Training difficulty (1-10);8.0
Dog size (kg);10.0;Playfulness (1-10);10.0;Training difficulty (1-10);3.0
Dog size (kg);12.0;Playfulness (1-10);9.0;Training difficulty (1-10);4.0
Dog size (kg);25.0;Playfulness (1-10);6.0;Training difficulty (1-10);6.0
Dog size (kg);30.0;Playfulness (1-10);5.0;Training difficulty (1-10);7.0
Dog size (kg);18.0;Playfulness (1-10);8.0;Training difficulty (1-10);5.0
Dog size (kg);20.0;Playfulness (1-10);7.0;Training difficulty (1-10);6.0
Dog size (kg);35.0;Playfulness (1-10);4.0;Training difficulty (1-10);8.0
Dog size (kg);40.0;Playfulness (1-10);3.0;Training difficulty (1-10);9.0
Dog size (kg);12.0;Playfulness (1-10);9.0;Training difficulty (1-10);4.0
Dog size (kg);15.0;Playfulness (1-10);8.0;Training difficulty (1-10);5.0
Dog size (kg);20.0;Playfulness (1-10);7.0;Training difficulty (1-10);5.0
Dog size (kg);22.0;Playfulness (1-10);6.0;Training difficulty (1-10);6.0
Dog size (kg);10.0;Playfulness (1-10);10.0;Training difficulty (1-10);3.0
Dog size (kg);15.0;Playfulness (1-10);9.0;Training difficulty (1-10);4.0
Coffee bean amount (g);20.0;Water temperature (°C);90.0;Coffee strength (1-10);7.0
Coffee bean amount (g);25.0;Water temperature (°C);85.0;Coffee strength (1-10);8.0
Coffee bean amount (g);15.0;Water temperature (°C);85.0;Coffee strength (1-10);6.0
Coffee bean amount (g);20.0;Water temperature (°C);80.0;Coffee strength (1-10);7.0
Coffee bean amount (g);30.0;Water temperature (°C);95.0;Coffee strength (1-10);9.0
Coffee bean amount (g);35.0;Water temperature (°C);90.0;Coffee strength (1-10);9.0
Coffee bean amount (g);10.0;Water temperature (°C);75.0;Coffee strength (1-10);4.0
Coffee bean amount (g);15.0;Water temperature (°C);70.0;Coffee strength (1-10);5.0
Coffee bean amount (g);25.0;Water temperature (°C);90.0;Coffee strength (1-10);8.0
Coffee bean amount (g);30.0;Water temperature (°C);85.0;Coffee strength (1-10);9.0
Coffee bean amount (g);18.0;Water temperature (°C);80.0;Coffee strength (1-10);6.0
Coffee bean amount (g);22.0;Water temperature (°C);75.0;Coffee strength (1-10);7.0
Coffee bean amount (g);35.0;Water temperature (°C);95.0;Coffee strength (1-10);10.0
Coffee bean amount (g);40.0;Water temperature (°C);90.0;Coffee strength (1-10);10.0
Coffee bean amount (g);12.0;Water temperature (°C);75.0;Coffee strength (1-10);5.0
Coffee bean amount (g);18.0;Water temperature (°C);70.0;Coffee strength (1-10);6.0
Coffee bean amount (g);22.0;Water temperature (°C);85.0;Coffee strength (1-10);7.0
Coffee bean amount (g);27.0;Water temperature (°C);80.0;Coffee strength (1-10);8.0
Coffee bean amount (g);16.0;Water temperature (°C);70.0;Coffee strength (1-10);5.0
Coffee bean amount (g);20.0;Water temperature (°C);65.0;Coffee strength (1-10);6.0
Tea leaf amount (g);3.0;Steeping time (minutes);3.0;Tea strength (1-10);5.0
Tea leaf amount (g);4.0;Steeping time (minutes);4.0;Tea strength (1-10);6.0
Tea leaf amount (g);2.0;Steeping time (minutes);2.0;Tea strength (1-10);4.0
Tea leaf amount (g);3.0;Steeping time (minutes);3.0;Tea strength (1-10);5.0
Tea leaf amount (g);5.0;Steeping time (minutes);5.0;Tea strength (1-10);8.0
Tea leaf amount (g);6.0;Steeping time (minutes);6.0;Tea strength (1-10);9.0
Tea leaf amount (g);1.0;Steeping time (minutes);1.0;Tea strength (1-10);3.0
Tea leaf amount (g);2.0;Steeping time (minutes);2.0;Tea strength (1-10);4.0
Tea leaf amount (g);4.0;Steeping time (minutes);4.0;Tea strength (1-10);6.0
Tea leaf amount (g);5.0;Steeping time (minutes);5.0;Tea strength (1-10);7.0
Tea leaf amount (g);3.0;Steeping time (minutes);3.0;Tea strength (1-10);5.0
Tea leaf amount (g);4.0;Steeping time (minutes);4.0;Tea strength (1-10);6.0
Tea leaf amount (g);6.0;Steeping time (minutes);6.0;Tea strength (1-10);9.0
Tea leaf amount (g);7.0;Steeping time (minutes);7.0;Tea strength (1-10);10.0
Tea leaf amount (g);2.0;Steeping time (minutes);2.0;Tea strength (1-10);4.0
Tea leaf amount (g);3.0;Steeping time (minutes);3.0;Tea strength (1-10);5.0
Tea leaf amount (g);5.0;Steeping time (minutes);5.0;Tea strength (1-10);7.0
Tea leaf amount (g);6.0;Steeping time (minutes);6.0;Tea strength (1-10);8.0
Tea leaf amount (g);4.0;Steeping time (minutes);4.0;Tea strength (1-10);6.0
Tea leaf amount (g);5.0;Steeping time (minutes);5.0;Tea strength (1-10);7.0
Car Engine Size (L);3.0;Fuel Efficiency (mpg);25.0;Time to Accelerate (sec);6.2
Car Engine Size (L);2.0;Fuel Efficiency (mpg);30.0;Time to Accelerate (sec);7.8
Car Engine Size (L);3.5;Fuel Efficiency (mpg);22.0;Time to Accelerate (sec);5.9
Car Engine Size (L);2.5;Fuel Efficiency (mpg);28.0;Time to Accelerate (sec);7.5
Car Engine Size (L);4.0;Fuel Efficiency (mpg);20.0;Time to Accelerate (sec);5.6
Car Engine Size (L);2.0;Fuel Efficiency (mpg);32.0;Time to Accelerate (sec);8.0
Car Engine Size (L);3.2;Fuel Efficiency (mpg);24.0;Time to Accelerate (sec);6.5
Car Engine Size (L);2.8;Fuel Efficiency (mpg);26.0;Time to Accelerate (sec);7.0
Car Engine Size (L);3.8;Fuel Efficiency (mpg);18.0;Time to Accelerate (sec);5.4
Car Engine Size (L);2.2;Fuel Efficiency (mpg);34.0;Time to Accelerate (sec);8.5
Car Engine Size (L);3.6;Fuel Efficiency (mpg);21.0;Time to Accelerate (sec);5.8
Car Engine Size (L);2.4;Fuel Efficiency (mpg);29.0;Time to Accelerate (sec);7.7
Car Engine Size (L);3.4;Fuel Efficiency (mpg);23.0;Time to Accelerate (sec);6.0
Car Engine Size (L);2.6;Fuel Efficiency (mpg);27.0;Time to Accelerate (sec);7.3
Car Engine Size (L);3.1;Fuel Efficiency (mpg);26.0;Time to Accelerate (sec);6.3
Car Engine Size (L);2.9;Fuel Efficiency (mpg);25.0;Time to Accelerate (sec);7.2
Car Engine Size (L);3.3;Fuel Efficiency (mpg);22.0;Time to Accelerate (sec);6.1
Car Engine Size (L);2.7;Fuel Efficiency (mpg);28.0;Time to Accelerate (sec);7.6
Car Engine Size (L);3.7;Fuel Efficiency (mpg);19.0;Time to Accelerate (sec);5.7
Car Engine Size (L);2.3;Fuel Efficiency (mpg);33.0;Time to Accelerate (sec);8.4
House Size (sq ft);1800.0;Number of Rooms;3.0;Monthly Rent ($);2200.0
House Size (sq ft);2000.0;Number of Rooms;4.0;Monthly Rent ($);2100.0
House Size (sq ft);2200.0;Number of Rooms;4.0;Monthly Rent ($);2400.0
House Size (sq ft);2000.0;Number of Rooms;5.0;Monthly Rent ($);2300.0
House Size (sq ft);1600.0;Number of Rooms;3.0;Monthly Rent ($);2000.0
House Size (sq ft);1800.0;Number of Rooms;4.0;Monthly Rent ($);2100.0
House Size (sq ft);2400.0;Number of Rooms;5.0;Monthly Rent ($);2500.0
House Size (sq ft);2200.0;Number of Rooms;6.0;Monthly Rent ($);2400.0
House Size (sq ft);1900.0;Number of Rooms;4.0;Monthly Rent ($);2250.0
House Size (sq ft);2100.0;Number of Rooms;5.0;Monthly Rent ($);2350.0
House Size (sq ft);2000.0;Number of Rooms;4.0;Monthly Rent ($);2300.0
House Size (sq ft);1800.0;Number of Rooms;5.0;Monthly Rent ($);2200.0
House Size (sq ft);2300.0;Number of Rooms;5.0;Monthly Rent ($);2450.0
House Size (sq ft);2100.0;Number of Rooms;6.0;Monthly Rent ($);2350.0
House Size (sq ft);1700.0;Number of Rooms;3.0;Monthly Rent ($);2100.0
House Size (sq ft);1900.0;Number of Rooms;4.0;Monthly Rent ($);2200.0
House Size (sq ft);2100.0;Number of Rooms;4.0;Monthly Rent ($);2350.0
House Size (sq ft);1900.0;Number of Rooms;5.0;Monthly Rent ($);2250.0
House Size (sq ft);2500.0;Number of Rooms;6.0;Monthly Rent ($);2600.0
House Size (sq ft);2300.0;Number of Rooms;7.0;Monthly Rent ($);2500.0
Student Study Time (hours);5.0;Student IQ Score;100.0;Exam Score (%);70.0
Student Study Time (hours);4.0;Student IQ Score;110.0;Exam Score (%);72.0
Student Study Time (hours);6.0;Student IQ Score;95.0;Exam Score (%);72.0
Student Study Time (hours);5.0;Student IQ Score;105.0;Exam Score (%);74.0
Student Study Time (hours);4.0;Student IQ Score;110.0;Exam Score (%);68.0
Student Study Time (hours);3.0;Student IQ Score;120.0;Exam Score (%);70.0
Student Study Time (hours);7.0;Student IQ Score;105.0;Exam Score (%);75.0
Student Study Time (hours);6.0;Student IQ Score;115.0;Exam Score (%);77.0
Student Study Time (hours);5.0;Student IQ Score;115.0;Exam Score (%);71.0
Student Study Time (hours);4.0;Student IQ Score;125.0;Exam Score (%);73.0
Student Study Time (hours);6.0;Student IQ Score;100.0;Exam Score (%);73.0
Student Study Time (hours);5.0;Student IQ Score;110.0;Exam Score (%);75.0
Student Study Time (hours);4.0;Student IQ Score;120.0;Exam Score (%);69.0
Student Study Time (hours);3.0;Student IQ Score;130.0;Exam Score (%);71.0
Student Study Time (hours);7.0;Student IQ Score;110.0;Exam Score (%);76.0
Student Study Time (hours);6.0;Student IQ Score;120.0;Exam Score (%);78.0
Student Study Time (hours);5.0;Student IQ Score;125.0;Exam Score (%);72.0
Student Study Time (hours);4.0;Student IQ Score;135.0;Exam Score (%);74.0
Student Study Time (hours);6.0;Student IQ Score;115.0;Exam Score (%);74.0
Student Study Time (hours);5.0;Student IQ Score;125.0;Exam Score (%);76.0
Phone RAM (GB);4.0;Phone Screen Size (inches);5.5;App Performance Score;72.0
Phone RAM (GB);6.0;Phone Screen Size (inches);6.0;App Performance Score;70.0
Phone RAM (GB);6.0;Phone Screen Size (inches);6.0;App Performance Score;74.0
Phone RAM (GB);8.0;Phone Screen Size (inches);6.5;App Performance Score;72.0
Phone RAM (GB);3.0;Phone Screen Size (inches);5.0;App Performance Score;68.0
Phone RAM (GB);5.0;Phone Screen Size (inches);5.5;App Performance Score;70.0
Phone RAM (GB);8.0;Phone Screen Size (inches);6.5;App Performance Score;76.0
Phone RAM (GB);10.0;Phone Screen Size (inches);7.0;App Performance Score;74.0
Phone RAM (GB);5.0;Phone Screen Size (inches);5.5;App Performance Score;70.0
Phone RAM (GB);7.0;Phone Screen Size (inches);6.0;App Performance Score;68.0
Phone RAM (GB);7.0;Phone Screen Size (inches);6.0;App Performance Score;74.0
Phone RAM (GB);9.0;Phone Screen Size (inches);6.5;App Performance Score;72.0
Phone RAM (GB);4.0;Phone Screen Size (inches);5.0;App Performance Score;69.0
Phone RAM (GB);6.0;Phone Screen Size (inches);5.5;App Performance Score;71.0
Phone RAM (GB);9.0;Phone Screen Size (inches);6.5;App Performance Score;75.0
Phone RAM (GB);11.0;Phone Screen Size (inches);7.0;App Performance Score;73.0
Phone RAM (GB);6.0;Phone Screen Size (inches);5.5;App Performance Score;71.0
Phone RAM (GB);8.0;Phone Screen Size (inches);6.0;App Performance Score;69.0
Phone RAM (GB);8.0;Phone Screen Size (inches);6.0;App Performance Score;73.0
Phone RAM (GB);10.0;Phone Screen Size (inches);6.5;App Performance Score;71.0
Book Length (pages);300.0;Author's Fame Score;5.0;Book Popularity Score;60.0
Book Length (pages);400.0;Author's Fame Score;6.0;Book Popularity Score;65.0
Book Length (pages);400.0;Author's Fame Score;6.0;Book Popularity Score;65.0
Book Length (pages);500.0;Author's Fame Score;7.0;Book Popularity Score;70.0
Book Length (pages);200.0;Author's Fame Score;4.0;Book Popularity Score;50.0
Book Length (pages);300.0;Author's Fame Score;5.0;Book Popularity Score;55.0
Book Length (pages);500.0;Author's Fame Score;7.0;Book Popularity Score;70.0
Book Length (pages);600.0;Author's Fame Score;8.0;Book Popularity Score;75.0
Book Length (pages);350.0;Author's Fame Score;5.0;Book Popularity Score;58.0
Book Length (pages);450.0;Author's Fame Score;6.0;Book Popularity Score;63.0
Book Length (pages);450.0;Author's Fame Score;6.0;Book Popularity Score;63.0
Book Length (pages);550.0;Author's Fame Score;7.0;Book Popularity Score;68.0
Book Length (pages);250.0;Author's Fame Score;4.0;Book Popularity Score;48.0
Book Length (pages);350.0;Author's Fame Score;5.0;Book Popularity Score;53.0
Book Length (pages);550.0;Author's Fame Score;7.0;Book Popularity Score;68.0
Book Length (pages);650.0;Author's Fame Score;8.0;Book Popularity Score;73.0
Book Length (pages);300.0;Author's Fame Score;5.0;Book Popularity Score;57.0
Book Length (pages);400.0;Author's Fame Score;6.0;Book Popularity Score;62.0
Book Length (pages);600.0;Author's Fame Score;8.0;Book Popularity Score;73.0
Book Length (pages);700.0;Author's Fame Score;9.0;Book Popularity Score;78.0
Plant Height (inches);12.0;Plant Width (inches);6.0;Flower Size (inches);4.0
Plant Height (inches);10.0;Plant Width (inches);7.0;Flower Size (inches);3.0
Plant Height (inches);14.0;Plant Width (inches);5.0;Flower Size (inches);5.0
Plant Height (inches);12.0;Plant Width (inches);6.0;Flower Size (inches);4.0
Plant Height (inches);10.0;Plant Width (inches);8.0;Flower Size (inches);3.0
Plant Height (inches);8.0;Plant Width (inches);9.0;Flower Size (inches);2.0
Plant Height (inches);16.0;Plant Width (inches);4.0;Flower Size (inches);6.0
Plant Height (inches);14.0;Plant Width (inches);5.0;Flower Size (inches);5.0
Plant Height (inches);13.0;Plant Width (inches);6.0;Flower Size (inches);4.0
Plant Height (inches);11.0;Plant Width (inches);7.0;Flower Size (inches);3.0
Plant Height (inches);15.0;Plant Width (inches);5.0;Flower Size (inches);5.0
Plant Height (inches);13.0;Plant Width (inches);6.0;Flower Size (inches);4.0
Plant Height (inches);11.0;Plant Width (inches);7.0;Flower Size (inches);3.0
Plant Height (inches);9.0;Plant Width (inches);8.0;Flower Size (inches);2.0
Plant Height (inches);17.0;Plant Width (inches);4.0;Flower Size (inches);7.0
Plant Height (inches);15.0;Plant Width (inches);5.0;Flower Size (inches);6.0
Plant Height (inches);12.0;Plant Width (inches);6.0;Flower Size (inches);4.0
Plant Height (inches);10.0;Plant Width (inches);7.0;Flower Size (inches);3.0
Plant Height (inches);14.0;Plant Width (inches);5.0;Flower Size (inches);5.0
Plant Height (inches);12.0;Plant Width (inches);6.0;Flower Size (inches);4.0
Dog Weight (lbs);50.0;Dog Age (years);2.0;Playfulness Score;8.0
Dog Weight (lbs);60.0;Dog Age (years);3.0;Playfulness Score;6.0
Dog Weight (lbs);40.0;Dog Age (years);1.0;Playfulness Score;9.0
Dog Weight (lbs);50.0;Dog Age (years);2.0;Playfulness Score;7.0
Dog Weight (lbs);60.0;Dog Age (years);4.0;Playfulness Score;5.0
Dog Weight (lbs);70.0;Dog Age (years);5.0;Playfulness Score;3.0
Dog Weight (lbs);30.0;Dog Age (years);1.0;Playfulness Score;10.0
Dog Weight (lbs);40.0;Dog Age (years);2.0;Playfulness Score;8.0
