Feature 1 name,Feature 1 value,Feature 2 name,Feature 2 value,Target name,Target value,task_id,trial_id
Battery capacity,13000.0,Screen size,15,Battery life,57.0,39,120
Study Time (hours),4.0,Intelligence Score,80.0,Exam Score,75.0,12,161
Study Time (hours),5.0,Intelligence Score,70.0,Exam Score,80.0,12,162
Study Time (hours),5.0,Intelligence Score,75.0,Exam Score,82.0,12,163
Study Time (hours),6.0,Intelligence Score,65.0,Exam Score,85.0,12,164
Study Time (hours),3.0,Intelligence Score,90.0,Exam Score,78.0,12,165
Study Time (hours),4.0,Intelligence Score,85.0,Exam Score,81.0,12,166
Study Time (hours),6.0,Intelligence Score,60.0,Exam Score,85.0,12,167
Study Time (hours),7.0,Intelligence Score,55.0,Exam Score,88.0,12,168
Study Time (hours),4.0,Intelligence Score,85.0,Exam Score,80.0,12,169
Study Time (hours),5.0,Intelligence Score,75.0,Exam Score,83.0,12,170
Study Time (hours),5.0,Intelligence Score,70.0,Exam Score,83.0,12,171
Study Time (hours),6.0,Intelligence Score,60.0,Exam Score,86.0,12,172
Study Time (hours),3.0,Intelligence Score,80.0,Exam Score,77.0,12,173
Study Time (hours),4.0,Intelligence Score,70.0,Exam Score,80.0,12,174
Study Time (hours),6.0,Intelligence Score,65.0,Exam Score,86.0,12,175
Study Time (hours),7.0,Intelligence Score,55.0,Exam Score,89.0,12,176
Study Time (hours),4.0,Intelligence Score,75.0,Exam Score,79.0,12,177
Study Time (hours),5.0,Intelligence Score,65.0,Exam Score,82.0,12,178
Study Time (hours),5.0,Intelligence Score,85.0,Exam Score,84.0,12,179
Study Time (hours),6.0,Intelligence Score,75.0,Exam Score,87.0,12,180
Distance (miles),10.0,Speed (mph),50.0,Travel Time (min),12.0,92,1
Distance (miles),12.0,Speed (mph),60.0,Travel Time (min),12.0,92,2
Distance (miles),15.0,Speed (mph),40.0,Travel Time (min),22.5,92,3
Distance (miles),18.0,Speed (mph),50.0,Travel Time (min),21.6,92,4
Distance (miles),20.0,Speed (mph),60.0,Travel Time (min),20.0,92,5
Distance (miles),25.0,Speed (mph),70.0,Travel Time (min),21.4,92,6
Distance (miles),8.0,Speed (mph),45.0,Travel Time (min),10.7,92,7
Distance (miles),10.0,Speed (mph),55.0,Travel Time (min),10.9,92,8
Distance (miles),12.0,Speed (mph),55.0,Travel Time (min),13.0,92,9
Distance (miles),14.0,Speed (mph),65.0,Travel Time (min),13.2,92,10
Distance (miles),18.0,Speed (mph),60.0,Travel Time (min),18.0,92,11
Distance (miles),20.0,Speed (mph),70.0,Travel Time (min),17.1,92,12
Distance (miles),10.0,Speed (mph),40.0,Travel Time (min),15.0,92,13
Distance (miles),12.0,Speed (mph),50.0,Travel Time (min),14.4,92,14
Distance (miles),25.0,Speed (mph),55.0,Travel Time (min),27.3,92,15
Distance (miles),30.0,Speed (mph),65.0,Travel Time (min),27.7,92,16
Distance (miles),14.0,Speed (mph),50.0,Travel Time (min),16.8,92,17
Distance (miles),16.0,Speed (mph),60.0,Travel Time (min),16.0,92,18
Distance (miles),16.0,Speed (mph),45.0,Travel Time (min),21.3,92,19
Distance (miles),18.0,Speed (mph),55.0,Travel Time (min),19.6,92,20
Height (inches),70.0,Weight (lbs),180.0,BMI,24.9,15,81
Height (inches),65.0,Weight (lbs),160.0,BMI,30.2,15,82
Height (inches),68.0,Weight (lbs),160.0,BMI,25.8,15,83
Height (inches),63.0,Weight (lbs),140.0,BMI,28.7,15,84
Height (inches),72.0,Weight (lbs),200.0,BMI,27.1,15,85
Height (inches),67.0,Weight (lbs),180.0,BMI,30.8,15,86
Height (inches),66.0,Weight (lbs),140.0,BMI,24.9,15,87
Height (inches),61.0,Weight (lbs),120.0,BMI,26.1,15,88
Height (inches),69.0,Weight (lbs),170.0,BMI,25.8,15,89
Height (inches),64.0,Weight (lbs),150.0,BMI,29.3,15,90
Height (inches),71.0,Weight (lbs),190.0,BMI,27.0,15,91
Height (inches),66.0,Weight (lbs),170.0,BMI,30.1,15,92
Height (inches),67.0,Weight (lbs),150.0,BMI,25.4,15,93
Height (inches),62.0,Weight (lbs),130.0,BMI,27.8,15,94
Height (inches),70.0,Weight (lbs),185.0,BMI,26.9,15,95
Height (inches),65.0,Weight (lbs),165.0,BMI,30.1,15,96
Height (inches),68.0,Weight (lbs),165.0,BMI,26.8,15,97
Height (inches),63.0,Weight (lbs),145.0,BMI,28.9,15,98
Height (inches),72.0,Weight (lbs),210.0,BMI,28.7,15,99
Height (inches),67.0,Weight (lbs),190.0,BMI,31.3,15,100
Weight (kg),70.0,Height (cm),175,BMI,22.89,15,101
Weight (kg),65.0,Height (cm),170,BMI,22.49,15,102
Weight (kg),80.0,Height (cm),180,BMI,24.7,15,103
Weight (kg),75.0,Height (cm),175,BMI,24.91,15,104
Weight (kg),60.0,Height (cm),160,BMI,23.44,15,105
Weight (kg),55.0,Height (cm),155,BMI,23.01,15,106
Weight (kg),90.0,Height (cm),170,BMI,31.14,15,107
Weight (kg),85.0,Height (cm),165,BMI,31.06,15,108
Weight (kg),75.0,Height (cm),185,BMI,22.3,15,109
Weight (kg),70.0,Height (cm),180,BMI,21.6,15,110
Weight (kg),65.0,Height (cm),170,BMI,22.5,15,111
Weight (kg),60.0,Height (cm),165,BMI,22.04,15,112
Weight (kg),85.0,Height (cm),190,BMI,23.38,15,113
Weight (kg),80.0,Height (cm),185,BMI,23.67,15,114
Weight (kg),70.0,Height (cm),165,BMI,25.71,15,115
Weight (kg),65.0,Height (cm),160,BMI,25.39,15,116
Weight (kg),95.0,Height (cm),180,BMI,29.63,15,117
Weight (kg),90.0,Height (cm),175,BMI,29.39,15,118
Weight (kg),80.0,Height (cm),175,BMI,26.12,15,119
Weight (kg),75.0,Height (cm),170,BMI,25.95,15,120
Hours of Study,5.0,Number of Breaks,2,Exam Score,80.0,12,181
Hours of Study,4.0,Number of Breaks,3,Exam Score,75.0,12,182
Hours of Study,6.0,Number of Breaks,1,Exam Score,90.0,12,183
Hours of Study,5.0,Number of Breaks,2,Exam Score,85.0,12,184
Hours of Study,4.0,Number of Breaks,3,Exam Score,70.0,12,185
Hours of Study,3.0,Number of Breaks,4,Exam Score,65.0,12,186
Hours of Study,7.0,Number of Breaks,0,Exam Score,95.0,12,187
Hours of Study,6.0,Number of Breaks,1,Exam Score,90.0,12,188
Hours of Study,5.0,Number of Breaks,2,Exam Score,85.0,12,189
Hours of Study,4.0,Number of Breaks,3,Exam Score,80.0,12,190
Hours of Study,6.0,Number of Breaks,1,Exam Score,92.0,12,191
Hours of Study,5.0,Number of Breaks,2,Exam Score,87.0,12,192
Hours of Study,4.0,Number of Breaks,3,Exam Score,75.0,12,193
Hours of Study,3.0,Number of Breaks,4,Exam Score,70.0,12,194
Hours of Study,7.0,Number of Breaks,0,Exam Score,98.0,12,195
Hours of Study,6.0,Number of Breaks,1,Exam Score,95.0,12,196
Hours of Study,5.0,Number of Breaks,2,Exam Score,88.0,12,197
Hours of Study,4.0,Number of Breaks,3,Exam Score,83.0,12,198
Hours of Study,6.0,Number of Breaks,1,Exam Score,94.0,12,199
Hours of Study,5.0,Number of Breaks,2,Exam Score,90.0,12,200
Temperature (°C),25.0,Humidity (%),60,Comfort Level,7.0,17,61
Temperature (°C),25.0,Humidity (%),80,Comfort Level,5.0,17,62
Temperature (°C),30.0,Humidity (%),50,Comfort Level,8.0,17,63
Temperature (°C),30.0,Humidity (%),70,Comfort Level,6.0,17,64
Temperature (°C),20.0,Humidity (%),40,Comfort Level,9.0,17,65
Temperature (°C),20.0,Humidity (%),60,Comfort Level,7.0,17,66
Temperature (°C),28.0,Humidity (%),30,Comfort Level,9.0,17,67
Temperature (°C),28.0,Humidity (%),50,Comfort Level,7.0,17,68
Temperature (°C),22.0,Humidity (%),70,Comfort Level,6.0,17,69
Temperature (°C),22.0,Humidity (%),90,Comfort Level,4.0,17,70
Temperature (°C),27.0,Humidity (%),40,Comfort Level,8.0,17,71
Temperature (°C),27.0,Humidity (%),60,Comfort Level,6.0,17,72
Temperature (°C),24.0,Humidity (%),50,Comfort Level,7.0,17,73
Temperature (°C),24.0,Humidity (%),70,Comfort Level,5.0,17,74
Temperature (°C),29.0,Humidity (%),35,Comfort Level,8.0,17,75
Temperature (°C),29.0,Humidity (%),55,Comfort Level,6.0,17,76
Temperature (°C),21.0,Humidity (%),65,Comfort Level,6.0,17,77
Temperature (°C),21.0,Humidity (%),85,Comfort Level,4.0,17,78
Temperature (°C),26.0,Humidity (%),45,Comfort Level,7.0,17,79
Temperature (°C),26.0,Humidity (%),65,Comfort Level,5.0,17,80
Hours of Sleep,7.0,Number of Alarms,1,Morning Alertness,8.0,93,1
Hours of Sleep,6.0,Number of Alarms,2,Morning Alertness,6.0,93,2
Hours of Sleep,8.0,Number of Alarms,0,Morning Alertness,9.0,93,3
Hours of Sleep,7.0,Number of Alarms,1,Morning Alertness,7.0,93,4
Hours of Sleep,6.0,Number of Alarms,3,Morning Alertness,5.0,93,5
Hours of Sleep,5.0,Number of Alarms,4,Morning Alertness,4.0,93,6
Hours of Sleep,9.0,Number of Alarms,0,Morning Alertness,10.0,93,7
Hours of Sleep,8.0,Number of Alarms,1,Morning Alertness,8.0,93,8
Hours of Sleep,5.0,Number of Alarms,2,Morning Alertness,4.0,93,9
Hours of Sleep,4.0,Number of Alarms,3,Morning Alertness,3.0,93,10
Hours of Sleep,7.0,Number of Alarms,2,Morning Alertness,6.0,93,11
Hours of Sleep,6.0,Number of Alarms,3,Morning Alertness,5.0,93,12
Hours of Sleep,8.0,Number of Alarms,1,Morning Alertness,8.0,93,13
Hours of Sleep,7.0,Number of Alarms,2,Morning Alertness,6.0,93,14
Hours of Sleep,6.0,Number of Alarms,1,Morning Alertness,7.0,93,15
Hours of Sleep,5.0,Number of Alarms,2,Morning Alertness,5.0,93,16
Hours of Sleep,9.0,Number of Alarms,1,Morning Alertness,9.0,93,17
Hours of Sleep,8.0,Number of Alarms,2,Morning Alertness,7.0,93,18
Hours of Sleep,7.0,Number of Alarms,0,Morning Alertness,8.0,93,19
Hours of Sleep,6.0,Number of Alarms,1,Morning Alertness,6.0,93,20
Study Time (hours),3.0,Number of Distractions,2,Retention Rate (%),70.0,94,1
Study Time (hours),2.0,Number of Distractions,3,Retention Rate (%),60.0,94,2
Study Time (hours),4.0,Number of Distractions,1,Retention Rate (%),80.0,94,3
Study Time (hours),3.0,Number of Distractions,2,Retention Rate (%),75.0,94,4
Study Time (hours),2.0,Number of Distractions,3,Retention Rate (%),50.0,94,5
Study Time (hours),1.0,Number of Distractions,4,Retention Rate (%),45.0,94,6
Study Time (hours),5.0,Number of Distractions,0,Retention Rate (%),90.0,94,7
Study Time (hours),4.0,Number of Distractions,1,Retention Rate (%),85.0,94,8
Study Time (hours),3.0,Number of Distractions,1,Retention Rate (%),75.0,94,9
Study Time (hours),2.0,Number of Distractions,2,Retention Rate (%),70.0,94,10
Study Time (hours),4.0,Number of Distractions,2,Retention Rate (%),80.0,94,11
Study Time (hours),3.0,Number of Distractions,3,Retention Rate (%),75.0,94,12
Study Time (hours),2.0,Number of Distractions,4,Retention Rate (%),55.0,94,13
Study Time (hours),1.0,Number of Distractions,5,Retention Rate (%),50.0,94,14
Study Time (hours),5.0,Number of Distractions,1,Retention Rate (%),88.0,94,15
Study Time (hours),4.0,Number of Distractions,2,Retention Rate (%),83.0,94,16
Study Time (hours),3.0,Number of Distractions,3,Retention Rate (%),70.0,94,17
Study Time (hours),2.0,Number of Distractions,4,Retention Rate (%),65.0,94,18
Study Time (hours),4.0,Number of Distractions,0,Retention Rate (%),90.0,94,19
Study Time (hours),3.0,Number of Distractions,1,Retention Rate (%),85.0,94,20
Hours of Practice,5.0,Number of Mistakes,2,Skill Level,8.0,83,21
Hours of Practice,4.0,Number of Mistakes,3,Skill Level,7.0,83,22
Hours of Practice,6.0,Number of Mistakes,1,Skill Level,9.0,83,23
Hours of Practice,5.0,Number of Mistakes,2,Skill Level,8.0,83,24
Hours of Practice,4.0,Number of Mistakes,3,Skill Level,7.0,83,25
Hours of Practice,3.0,Number of Mistakes,4,Skill Level,6.0,83,26
Hours of Practice,7.0,Number of Mistakes,0,Skill Level,10.0,83,27
Hours of Practice,6.0,Number of Mistakes,1,Skill Level,9.0,83,28
Hours of Practice,5.0,Number of Mistakes,2,Skill Level,8.0,83,29
Hours of Practice,4.0,Number of Mistakes,3,Skill Level,7.0,83,30
Hours of Practice,6.0,Number of Mistakes,1,Skill Level,9.0,83,31
Hours of Practice,5.0,Number of Mistakes,2,Skill Level,8.0,83,32
Hours of Practice,4.0,Number of Mistakes,3,Skill Level,7.0,83,33
Hours of Practice,3.0,Number of Mistakes,4,Skill Level,6.0,83,34
Hours of Practice,7.0,Number of Mistakes,0,Skill Level,10.0,83,35
Hours of Practice,6.0,Number of Mistakes,1,Skill Level,9.0,83,36
Hours of Practice,5.0,Number of Mistakes,2,Skill Level,8.0,83,37
Hours of Practice,4.0,Number of Mistakes,3,Skill Level,7.0,83,38
Hours of Practice,6.0,Number of Mistakes,1,Skill Level,9.0,83,39
Hours of Practice,5.0,Number of Mistakes,2,Skill Level,8.0,83,40
Temperature (°C),20.0,Humidity (%),50,Comfort level,7.0,37,21
Temperature (°C),25.0,Humidity (%),60,Comfort level,6.0,37,22
Temperature (°C),15.0,Humidity (%),40,Comfort level,6.0,37,23
Temperature (°C),20.0,Humidity (%),50,Comfort level,7.0,37,24
Temperature (°C),25.0,Humidity (%),60,Comfort level,6.0,37,25
Temperature (°C),30.0,Humidity (%),70,Comfort level,5.0,37,26
Temperature (°C),10.0,Humidity (%),30,Comfort level,5.0,37,27
Temperature (°C),15.0,Humidity (%),40,Comfort level,6.0,37,28
Temperature (°C),30.0,Humidity (%),70,Comfort level,5.0,37,29
Temperature (°C),35.0,Humidity (%),80,Comfort level,4.0,37,30
Temperature (°C),5.0,Humidity (%),20,Comfort level,4.0,37,31
Temperature (°C),10.0,Humidity (%),30,Comfort level,5.0,37,32
Temperature (°C),35.0,Humidity (%),80,Comfort level,4.0,37,33
Temperature (°C),40.0,Humidity (%),90,Comfort level,3.0,37,34
Temperature (°C),0.0,Humidity (%),10,Comfort level,3.0,37,35
Temperature (°C),5.0,Humidity (%),20,Comfort level,4.0,37,36
Temperature (°C),40.0,Humidity (%),90,Comfort level,3.0,37,37
Temperature (°C),45.0,Humidity (%),100,Comfort level,2.0,37,38
Temperature (°C),45.0,Humidity (%),100,Comfort level,2.0,37,39
Temperature (°C),50.0,Humidity (%),110,Comfort level,1.0,37,40
Phone battery capacity (mAh),4000.0,Screen size (inches),5.5,Battery life (hours),18.0,35,61
Phone battery capacity (mAh),3000.0,Screen size (inches),6.0,Battery life (hours),14.0,35,62
Phone battery capacity (mAh),3500.0,Screen size (inches),5.8,Battery life (hours),16.0,35,63
Phone battery capacity (mAh),2800.0,Screen size (inches),6.2,Battery life (hours),13.0,35,64
Phone battery capacity (mAh),4500.0,Screen size (inches),5.2,Battery life (hours),20.0,35,65
Phone battery capacity (mAh),3200.0,Screen size (inches),6.5,Battery life (hours),12.0,35,66
Phone battery capacity (mAh),3800.0,Screen size (inches),5.7,Battery life (hours),17.0,35,67
Phone battery capacity (mAh),3000.0,Screen size (inches),6.1,Battery life (hours),14.0,35,68
Phone battery capacity (mAh),4200.0,Screen size (inches),5.4,Battery life (hours),19.0,35,69
Phone battery capacity (mAh),2900.0,Screen size (inches),6.3,Battery life (hours),13.0,35,70
Phone battery capacity (mAh),3700.0,Screen size (inches),5.6,Battery life (hours),16.0,35,71
Phone battery capacity (mAh),3100.0,Screen size (inches),6.4,Battery life (hours),12.0,35,72
Phone battery capacity (mAh),4000.0,Screen size (inches),5.5,Battery life (hours),18.0,35,73
Phone battery capacity (mAh),3300.0,Screen size (inches),6.0,Battery life (hours),15.0,35,74
Phone battery capacity (mAh),3900.0,Screen size (inches),5.3,Battery life (hours),17.0,35,75
Phone battery capacity (mAh),2800.0,Screen size (inches),6.6,Battery life (hours),11.0,35,76
Phone battery capacity (mAh),4100.0,Screen size (inches),5.5,Battery life (hours),18.0,35,77
Phone battery capacity (mAh),3000.0,Screen size (inches),6.2,Battery life (hours),14.0,35,78
Phone battery capacity (mAh),3600.0,Screen size (inches),5.9,Battery life (hours),15.0,35,79
Phone battery capacity (mAh),2900.0,Screen size (inches),6.5,Battery life (hours),12.0,35,80
Person height (cm),180.0,Age (years),30.0,Walking speed (km/h),5.5,95,1
Person height (cm),170.0,Age (years),40.0,Walking speed (km/h),4.5,95,2
Person height (cm),175.0,Age (years),25.0,Walking speed (km/h),5.2,95,3
Person height (cm),165.0,Age (years),35.0,Walking speed (km/h),4.3,95,4
Person height (cm),185.0,Age (years),35.0,Walking speed (km/h),5.8,95,5
Person height (cm),175.0,Age (years),45.0,Walking speed (km/h),4.7,95,6
Person height (cm),170.0,Age (years),28.0,Walking speed (km/h),5.0,95,7
Person height (cm),160.0,Age (years),38.0,Walking speed (km/h),4.2,95,8
Person height (cm),190.0,Age (years),27.0,Walking speed (km/h),6.0,95,9
Person height (cm),180.0,Age (years),37.0,Walking speed (km/h),5.0,95,10
Person height (cm),165.0,Age (years),32.0,Walking speed (km/h),4.8,95,11
Person height (cm),155.0,Age (years),42.0,Walking speed (km/h),4.0,95,12
Person height (cm),175.0,Age (years),29.0,Walking speed (km/h),5.3,95,13
Person height (cm),165.0,Age (years),39.0,Walking speed (km/h),4.4,95,14
Person height (cm),180.0,Age (years),31.0,Walking speed (km/h),5.6,95,15
Person height (cm),170.0,Age (years),41.0,Walking speed (km/h),4.6,95,16
Person height (cm),168.0,Age (years),26.0,Walking speed (km/h),5.0,95,17
Person height (cm),158.0,Age (years),36.0,Walking speed (km/h),4.1,95,18
Person height (cm),178.0,Age (years),33.0,Walking speed (km/h),5.7,95,19
Person height (cm),168.0,Age (years),43.0,Walking speed (km/h),4.8,95,20
Dog weight (kg),10.0,Exercise time (min/day),30.0,Energy level (1-10),7.0,33,21
Dog weight (kg),15.0,Exercise time (min/day),20.0,Energy level (1-10),6.0,33,22
Dog weight (kg),12.0,Exercise time (min/day),25.0,Energy level (1-10),6.0,33,23
Dog weight (kg),14.0,Exercise time (min/day),18.0,Energy level (1-10),5.0,33,24
Dog weight (kg),11.0,Exercise time (min/day),35.0,Energy level (1-10),7.0,33,25
Dog weight (kg),16.0,Exercise time (min/day),20.0,Energy level (1-10),6.0,33,26
Dog weight (kg),9.0,Exercise time (min/day),40.0,Energy level (1-10),8.0,33,27
Dog weight (kg),13.0,Exercise time (min/day),22.0,Energy level (1-10),7.0,33,28
Dog weight (kg),13.0,Exercise time (min/day),28.0,Energy level (1-10),6.0,33,29
Dog weight (kg),17.0,Exercise time (min/day),15.0,Energy level (1-10),5.0,33,30
Dog weight (kg),10.0,Exercise time (min/day),32.0,Energy level (1-10),7.0,33,31
Dog weight (kg),14.0,Exercise time (min/day),20.0,Energy level (1-10),6.0,33,32
Dog weight (kg),12.0,Exercise time (min/day),30.0,Energy level (1-10),6.0,33,33
Dog weight (kg),15.0,Exercise time (min/day),18.0,Energy level (1-10),5.0,33,34
Dog weight (kg),8.0,Exercise time (min/day),45.0,Energy level (1-10),8.0,33,35
Dog weight (kg),12.0,Exercise time (min/day),25.0,Energy level (1-10),7.0,33,36
Dog weight (kg),11.0,Exercise time (min/day),27.0,Energy level (1-10),6.0,33,37
Dog weight (kg),16.0,Exercise time (min/day),19.0,Energy level (1-10),5.0,33,38
Dog weight (kg),9.0,Exercise time (min/day),38.0,Energy level (1-10),7.0,33,39
Dog weight (kg),13.0,Exercise time (min/day),23.0,Energy level (1-10),6.0,33,40
Restaurant size (seats),50.0,Number of dishes on menu,20.0,Customer satisfaction (1-10),8.0,34,21
Restaurant size (seats),60.0,Number of dishes on menu,25.0,Customer satisfaction (1-10),7.0,34,22
Restaurant size (seats),40.0,Number of dishes on menu,25.0,Customer satisfaction (1-10),7.0,34,23
Restaurant size (seats),55.0,Number of dishes on menu,30.0,Customer satisfaction (1-10),6.0,34,24
Restaurant size (seats),55.0,Number of dishes on menu,18.0,Customer satisfaction (1-10),8.0,34,25
Restaurant size (seats),65.0,Number of dishes on menu,22.0,Customer satisfaction (1-10),7.0,34,26
Restaurant size (seats),45.0,Number of dishes on menu,22.0,Customer satisfaction (1-10),7.0,34,27
Restaurant size (seats),60.0,Number of dishes on menu,28.0,Customer satisfaction (1-10),6.0,34,28
