,participant,trial,task_id,feature1_name,feature2_name,target_name,feature1_value_F,feature2_value_F,feature1_value_J,feature2_value_J,target_value_F,target_value_J,answer
9489,94,89,257,Studytime,sleeptime,testscore,8.9,6.5,6.2,7.8,91.3,83.6,F
9490,94,90,539,StudyTime,TeachingQuality,AcademicPerformance,8.7,3.1,6.5,8.7,71.8,74.1,J
9491,94,91,83,Tidiness,organizationskills,orderlinessrating,0.81,0.93,0.63,0.37,0.94,0.65,F
9492,94,92,465,SleepHours,StressLevel,HealthScore,4.3,7.5,5.8,6.2,63.0,74.0,J
9493,94,93,1150,Populationdensity,diseaserate,lifeexpectancy,1300.0,0.06,2500.0,0.05,69.0,73.0,J
9494,94,94,343,Healthawareness,lifestylechanges,wellbeing,0.72,0.29,0.28,0.47,0.86,0.69,F
9495,94,95,471,Fat,Sugar,RiskofDiabetes,23.0,18.0,13.0,31.0,32.0,29.0,F
9496,94,96,518,StudySkills,PracticeTests,ExamReadinessScore,54.0,40.0,65.0,38.0,55.0,72.0,J
9497,94,97,7,Noiselevel,memorycapacity,focusability,0.11,0.83,0.12,0.75,0.39,0.38,F
9498,94,98,2819,Healthcareaccess,lifestylefactors,lifeexpectancy,59.0,52.0,62.0,51.0,71.0,72.0,J
9499,94,99,262,Practicetime,talentlevel,skilllevel,0.74,0.71,0.88,0.73,0.81,0.89,J
9500,95,0,146,Healthcareaccess,lifestylediseases,lifeexpectancy,0.38,0.42,0.42,0.55,70.0,72.0,J
9501,95,1,2930,Vitaminintake,nutrientabsorption,healthstatus,33.0,16.0,43.0,10.0,78.0,86.0,F
9502,95,2,3,Age,coffeeconsumption,sleepquality,35.0,8.0,45.0,2.0,6.0,5.0,F
9503,95,3,130,Healthcareaccess,lifestylediseases,lifeexpectancy,51.0,60.0,52.0,38.0,76.0,71.0,J
9504,95,4,295,Leadershipintegrity,citizenapproval,administrationsuccess,0.87,0.78,0.49,0.41,0.9,0.53,F
9505,95,5,193,Pollutioncontrols,airquality,publichealth,83.0,28.0,38.0,29.0,49.0,36.0,F
9506,95,6,40,Orderliness,organizationabilities,tidinessscore,0.66,0.88,0.95,0.87,0.82,0.96,J
9507,95,7,730,Policeaccountability,communityrelations,crimereporting,0.74,0.88,0.33,0.92,0.86,0.79,J
9508,95,8,82,Morningalertness,sleepconsistency,dailyproductivity,0.83,0.64,0.58,0.38,0.78,0.68,F
9509,95,9,3040,Noisepollution,greenspace,lifesatisfaction,51.0,60.0,57.0,62.0,69.0,71.0,J
9510,95,10,190,Housingsupply,populationgrowth,homeprices,0.85,0.03,0.62,0.15,0.63,0.78,J
9511,95,11,84,Socialawareness,tactfulness,popularitylevel,0.81,0.61,0.38,0.29,0.79,0.4,F
9512,95,12,2819,Healthcareaccess,lifestylefactors,lifeexpectancy,70.0,75.0,81.0,57.0,84.0,81.0,J
9513,95,13,141,Noiselevels,stresshormones,sleepquality,50.0,68.0,31.0,59.0,79.0,62.0,J
9514,95,14,279,Leadershipcompetence,teamcohesion,projectsuccess,0.71,0.63,0.42,0.35,0.76,0.47,F
9515,95,15,1987,Creativity,skills,productivity,0.24,0.75,0.63,0.55,0.36,0.71,F
9516,95,16,359,Practicetime,inherentaptitude,skilllevel,49.0,43.0,51.0,33.0,61.0,57.0,J
9517,95,17,69,Emotionalstability,distresstolerance,resiliencefactors,0.93,0.41,0.18,0.84,0.64,0.45,J
9518,95,18,554,Practicetime,talent,musicskill,3.2,6.7,2.4,4.1,5.9,4.7,F
9519,95,19,943,Age,exercise,health,49.0,330.0,23.0,180.0,78.0,68.0,F
9520,95,20,56,Exploratorytendency,noveltyseeking,creativityindex,0.35,0.71,0.44,0.91,0.58,0.81,J
9521,95,21,3319,Diet,genetics,bodyweight,83.0,61.0,67.0,53.0,120.0,112.0,F
9522,95,22,53,Peerpopularity,socialskills,leadershipcapacity,0.95,0.68,0.06,0.43,0.88,0.29,F
9523,95,23,723,Urbangreenspace,pollutionlevels,publichealth,0.43,0.65,0.45,0.38,0.58,0.56,J
9524,95,24,20,Curiosity,knowledgeseeking,wisdomscore,0.43,0.38,0.72,0.55,0.45,0.68,J
9525,95,25,1944,Staffcooperation,Managerapproach,Companyculture,0.81,0.34,0.83,0.62,0.54,0.75,J
9526,95,26,812,Conditions,adaptation,survival,0.81,0.63,0.62,0.71,0.75,0.64,J
9527,95,27,487,ScreenTime,ExerciseFrequency,AttentionSpan,3.8,2.3,1.2,2.4,5.1,3.9,J
9528,95,28,931,NewsSource,MediaBias,VoterOpinion,0.36,0.81,0.21,0.37,0.29,0.29,F
9529,95,29,1063,Birthrate,deathrate,populationgrowth,15.4,10.2,6.4,3.7,5.2,2.7,F
9530,95,30,1888,Sleepduration,Coffeecups,Productivitylevel,7.5,5.0,5.2,3.0,74.0,57.0,F
9531,95,31,466,SchoolFunding,ClassSize,TestResults,10000.0,12.0,5000.0,26.0,85.0,71.0,F
9532,95,32,1859,Diet,genetics,lifespan,0.56,0.88,0.61,0.85,71.92,74.29,F
9533,95,33,3165,Housingsupply,populationgrowth,homecosts,0.21,0.65,0.16,0.54,0.55,0.48,F
9534,95,34,1161,Stresslevel,copingabilities,burnoutrisk,4.8,2.1,2.3,6.8,21.7,14.9,F
9535,95,35,502,TreatmentAdherence,SideEffects,RecoveryRate,0.73,0.62,0.38,0.29,0.81,0.42,F
9536,95,36,5,Socialmediause,lonelinessscore,depressionscore,3.2,4.5,5.3,4.1,6.3,7.2,J
9537,95,37,7,Noiselevel,memorycapacity,focusability,0.21,0.47,0.32,0.85,0.33,0.56,J
9538,95,38,491,StudyTechnique,GradeMotivation,FinalGrade,0.73,0.48,0.06,0.72,82.3,67.1,F
9539,95,39,395,Studenteffort,teachingquality,learningoutcomes,0.71,0.43,0.15,0.83,0.64,0.55,F
9540,95,40,270,Practicehours,instructorquality,musicskill,13.0,6.0,8.0,5.0,25.0,18.0,F
9541,95,41,375,Inflation,unemployment,economicgrowth,5.2,3.7,5.7,8.6,2.3,1.3,F
9542,95,42,183,Policeforcesize,responsetimes,publicsafety,29.0,7.0,34.0,8.0,68.0,71.0,F
9543,95,43,15,Stresslevel,leisuretime,burnoutrisk,9.8,7.3,3.4,7.1,95.1,65.9,F
9544,95,44,9,Empathy,agreeableness,relationshipsatisfaction,0.65,0.73,0.61,0.88,0.59,0.77,J
9545,95,45,27,Agreeableness,cooperationtendency,collaborationquality,0.85,0.63,0.53,0.61,0.71,0.59,F
9546,95,46,739,lifebalancepolicies,productivity,employeewellbeing,91.4,67.8,51.2,39.1,84.6,47.5,F
9547,95,47,1050,Yearsexperience,educationlevel,salary,6.0,15.0,19.0,11.0,53000.0,115000.0,J
9548,95,48,1122,Studyeffectiveness,testdifficulty,examresult,0.87,0.44,0.63,0.28,86.0,70.0,F
9549,95,49,1935,Exercisefrequency,Nutritionquality,Healthandwellbeing,0.07,0.65,0.61,0.77,0.44,0.78,J
9550,95,50,3014,Commutedistance,trafficlevel,traveltime,8.3,5.1,8.9,10.2,21.7,28.7,F
9551,95,51,2927,Employeeproductivity,workplaceculture,companygrowth,0.82,0.73,0.65,0.58,0.85,0.69,F
9552,95,52,87,Memorycapacity,knowledgeaccumulation,academicachievement,83.0,14.0,20.0,75.0,36.0,55.0,J
9553,95,53,548,Hoursstudied,quizscores,examgrade,5.0,85.0,3.0,90.0,90.0,84.0,J
9554,95,54,693,Parentingstyle,peerinfluences,childdevelopment,0.13,0.66,0.74,0.85,0.46,0.76,J
9555,95,55,26,Leadership,socialinfluence,teamperformance,0.11,0.72,0.93,0.84,0.45,0.9,J
9556,95,56,3018,Pay,benefits,jobsatisfaction,19500.0,11500.0,42000.0,22000.0,58.0,86.0,J
9557,95,57,505,TimePerTopic,MemorizationAbility,ExamScore,0.73,0.26,0.87,0.55,62.0,71.0,J
9558,95,58,273,Dietquality,exerciseroutine,health&wellness,0.98,0.11,0.47,0.26,0.77,0.38,F
9559,95,59,172,Healthcareaccess,preventativecare,hospitaladmissions,0.31,0.92,0.15,0.93,0.48,0.31,F
9560,95,60,305,Drugefficacy,treatmentadherence,symptomimprovement,0.61,0.54,0.71,0.65,0.67,0.76,J
9561,95,61,90,Physicalattractiveness,datingsuccess,matevalue,5.5,2.1,3.8,7.6,5.3,8.2,J
9562,95,62,649,Numberofemployees,officespace,productivityrating,291.0,2330.0,159.0,1500.0,90.0,80.0,F
9563,95,63,534,DrugEfficacy,ComplianceRate,TreatmentOutcomeScore,0.15,0.95,0.41,0.67,0.63,0.64,F
9564,95,64,753,Sleepduration,caffeine,alertness,3.1,2.3,5.2,1.7,6.0,7.8,J
9565,95,65,494,AlcoholUse,ImpulseControl,LegalTroubleRisk,5.7,8.9,8.2,3.1,78.1,62.3,F
9566,95,66,88,Cognitiveflexibility,creativethinking,innovationpotential,0.28,0.36,0.46,0.68,0.35,0.71,J
9567,95,67,113,Studytime,examdifficulty,testscore,1.2,2.3,1.5,3.2,61.0,66.0,F
9568,95,68,463,Strength,Flexibility,InjuryRisk,0.45,0.52,0.29,0.17,0.59,0.34,J
9569,95,69,274,Studydedication,academicsupport,studentgrowth,2.8,8.7,3.4,2.9,9.7,6.9,F
9570,95,70,61,Physicalendurance,perseverance,athleticachievement,55.0,41.0,78.0,86.0,64.0,92.0,J
9571,95,71,291,Studentpreparedness,questionrelevance,examperformance,0.38,0.61,0.07,0.15,0.55,0.16,F
9572,95,72,641,Diet,genetics,diseaserisk,0.52,0.87,0.59,0.73,0.78,0.7,F
9573,95,73,853,Effort,Ability,Performance,0.65,0.29,0.54,0.88,0.38,0.86,J
9574,95,74,189,Screentime,physicalactivity,childhoodobesity,1.3,6.8,5.8,2.2,0.68,0.84,J
9575,95,75,2775,Workerexperience,workereducation,productivity,3.0,12.0,6.0,14.0,26.0,39.0,J
9576,95,76,449,Medicationefficacy,therapyfrequency,recoverypace,0.28,0.83,0.66,0.59,0.38,0.64,J
9577,95,77,1153,Inequality,socialcohesion,crimerate,0.87,0.76,0.03,0.14,0.93,0.09,F
9578,95,78,75,Curiosity,intellectualengagement,creativitylevel,0.12,0.45,0.64,0.87,0.24,0.78,J
9579,95,79,1884,Stepswalked,Exerciseintensity,Caloriesburned,16000.0,95.0,9000.0,60.0,410.0,220.0,F
9580,95,80,3320,Votingpercentage,campaignspending,electionresult,0.26,0.53,0.38,0.72,0.33,0.51,F
9581,95,81,313,Policetraining,communityrelations,publicsafety,0.37,0.71,0.17,0.54,0.61,0.32,F
9582,95,82,186,Healthcareaccess,diseaseburden,lifeexpectancy,94.0,16.0,43.0,11.0,77.0,38.0,F
9583,95,83,1224,Commutelength,flexibleschedules,work,65.0,20.0,95.0,15.0,74.0,84.0,F
9584,95,84,343,Healthawareness,lifestylechanges,wellbeing,0.69,0.18,0.72,0.29,0.9,0.86,J
9585,95,85,336,Familyplanning,prenatalcare,healthybabies,0.11,0.81,0.33,0.61,0.58,0.55,F
9586,95,86,544,HealthcareAccess,LifestyleFactors,LifeExpectancy,0.51,0.06,0.45,0.93,65.9,76.8,F
9587,95,87,57,Sensitivitytoreward,motivationlevel,goalachievement,0.92,0.18,0.58,0.29,0.46,0.38,J
9588,95,88,338,Informationquality,medialiteracy,informedpublic,0.63,0.87,0.65,0.41,0.82,0.61,F
9589,95,89,1020,Genetics,healthcare,lifeexpectancy,0.51,0.73,0.45,0.62,76.85,71.85,F
9590,95,90,3324,Familyhistory,lifestyle,diseaserisk,0.61,0.53,0.38,0.72,0.38,0.36,J
9591,95,91,320,Parentinvolvement,studentengagement,graduationrates,0.32,0.91,0.02,0.29,0.51,0.18,F
9592,95,92,10,Extraversion,socialnetworksize,happinessscore,56.0,71.0,59.0,46.0,91.0,84.0,F
9593,95,93,461,Training,Experience,Salary,16.0,22.0,15.0,18.0,85000.0,65000.0,F
9594,95,94,516,HealthCoverage,PreventativeCare,LifeExpectancy,0.62,0.57,0.88,0.77,74.03,79.16,J
9595,95,95,729,Housingaffordability,incomeinequality,homelessness,0.69,0.53,0.59,0.57,25.7,26.9,J
9596,95,96,81,Openness,culturalengagement,worldviewexpansion,0.38,0.46,0.55,0.41,0.51,0.55,F
9597,95,97,504,PolicePresence,NeighborhoodIncome,CrimeRate,0.85,0.88,0.22,0.44,0.82,0.35,J
9598,95,98,267,Inflationrate,unemploymentrate,economicgrowth,4.8,8.9,3.6,4.1,2.1,3.9,J
9599,95,99,286,Studententhusiasm,teachingquality,learningoutcomes,0.41,0.85,0.19,0.26,0.76,0.29,F
9600,96,0,88,Cognitiveflexibility,creativethinking,innovationpotential,0.94,0.88,0.64,0.57,0.98,0.75,F
9601,96,1,440,Ingredientratios,cookingmethod,foodtaste,0.23,0.81,0.43,0.77,4.32,7.13,F
9602,96,2,14,esteem,socialsupport,confidencelevel,0.81,0.55,0.73,0.62,0.77,0.81,F
9603,96,3,1227,Studytime,learningtechniques,academicachievement,5.0,6.0,8.0,7.0,69.0,78.0,J
9604,96,4,201,Studytime,IQscore,testscore,35.0,103.0,64.0,129.0,70.0,91.0,F
9605,96,5,491,StudyTechnique,GradeMotivation,FinalGrade,0.91,0.13,0.28,0.88,90.2,76.2,F
9606,96,6,63,Cooperationtendency,agreeableness,teamcohesion,0.73,0.11,0.41,0.94,0.51,0.72,F
9607,96,7,11,Jobprestige,educationlevel,lifesatisfaction,27.0,15.0,31.0,13.0,64.0,60.0,F
9608,96,8,10,Extraversion,socialnetworksize,happinessscore,39.0,132.0,68.0,53.0,88.0,93.0,J
9609,96,9,350,Teacherexcellence,curriculuminnovation,studentfuturesunlocked,50.0,34.0,72.0,86.0,45.0,81.0,J
9610,96,10,57,Sensitivitytoreward,motivationlevel,goalachievement,0.84,0.43,0.21,0.65,0.69,0.48,F
9611,96,11,1050,Yearsexperience,educationlevel,salary,10.0,10.0,3.0,16.0,72000.0,45000.0,F
9612,96,12,143,Inequality,socialtensions,politicalstability,0.29,0.91,0.62,0.74,0.47,0.78,J
9613,96,13,434,Protein,fat,caloricenergy,21.0,29.0,31.0,12.0,532.0,534.0,F
9614,96,14,468,Practice,InnateTalent,MusicSkill,0.94,0.97,0.37,0.42,0.94,0.41,F
9615,96,15,270,Practicehours,instructorquality,musicskill,5.0,9.0,12.0,7.0,20.0,29.0,F
9616,96,16,679,Stresslevel,copingmechanisms,wellbeing,0.61,0.52,0.54,0.43,0.48,0.55,F
9617,96,17,69,Emotionalstability,distresstolerance,resiliencefactors,0.93,0.41,0.43,0.68,0.64,0.53,F
9618,96,18,681,Genetics,lifestylefactors,diseasepredisposition,0.62,0.48,0.27,0.65,0.58,0.19,F
9619,96,19,517,RehabilitationTime,DietQuality,InjuryRecoveryRate,3.5,5.2,4.6,7.8,0.68,0.85,J
9620,96,20,1833,Exerciseamount,fitnesslevel,healthoutcomes,32.0,64.0,24.0,65.0,41.0,40.0,F
9621,96,21,94,Drawingtalent,arttraining,creativeproductions,0.73,0.62,0.77,0.85,0.81,1.12,J
9622,96,22,295,Leadershipintegrity,citizenapproval,administrationsuccess,0.55,0.47,0.46,0.37,0.59,0.51,F
9623,96,23,470,StudyTime,FocusLevel,ExamGrade,5.3,7.1,8.3,5.9,80.0,78.0,F
9624,96,24,695,Groupcohesion,leadership,teamproductivity,0.63,0.91,0.21,0.34,0.83,0.36,F
9625,96,25,518,StudySkills,PracticeTests,ExamReadinessScore,88.0,84.0,14.0,51.0,89.0,38.0,F
9626,96,26,516,HealthCoverage,PreventativeCare,LifeExpectancy,0.47,0.59,0.62,0.57,72.97,74.03,J
9627,96,27,858,SugarIntake,Metabolism,WeightGain,35.0,83.0,16.0,71.0,64.0,40.0,F
9628,96,28,259,Calorieintake,exercisetime,weightchange,1300.0,15.0,1400.0,5.0,0.3,0.2,F
9629,96,29,32,Impulsiveness,risktaking,recklessbehavior,0.89,0.93,0.83,0.91,0.96,0.95,F
9630,96,30,608,Classattendance,studytime,coursegrade,0.75,3.2,0.85,4.1,82.0,88.0,J
9631,96,31,39,Morningness,sleepconsistency,dailyproductivity,0.61,0.38,0.92,0.36,0.53,0.66,F
9632,96,32,3014,Commutedistance,trafficlevel,traveltime,12.7,4.3,13.6,2.3,32.1,29.8,F
9633,96,33,513,Alcohol,Impulsiveness,ViolenceRisk,57.0,14.0,84.0,6.0,63.0,71.0,J
9634,96,34,3050,Cityplanning,regulations,livability,0.73,0.62,0.29,0.37,0.81,0.39,F
9635,96,35,183,Policeforcesize,responsetimes,publicsafety,71.0,6.0,103.0,15.0,51.0,66.0,F
9636,96,36,15,Stresslevel,leisuretime,burnoutrisk,7.8,8.7,5.2,3.7,91.9,72.3,J
9637,96,37,823,Nutrients,genetics,health,0.73,0.41,0.53,0.62,0.62,0.6,F
9638,96,38,466,SchoolFunding,ClassSize,TestResults,6900.0,16.0,3900.0,32.0,79.0,67.0,J
9639,96,39,2778,Fatcontent,calories,heartdiseaserisk,57.0,130.0,31.0,320.0,0.41,0.18,J
9640,96,40,138,Populationdensity,greenspaces,communitysatisfaction,3700.0,1500.0,3600.0,1200.0,88.0,81.0,F
9641,96,41,24,Musicalability,practiceroutines,skilledplaying,0.73,0.81,0.48,0.63,0.62,0.44,F
9642,96,42,433,Classattendance,studyhabits,academicachievement,0.39,0.32,0.42,0.34,0.29,0.31,F
9643,96,43,4,Commutetime,jobsatisfaction,productivity,50.0,35.0,30.0,55.0,38.0,48.0,F
9644,96,44,1223,Medicationdose,drugsensitivity,treatmentefficacy,0.11,0.77,0.29,0.63,0.51,0.43,F
9645,96,45,2904,Commutelength,flexibleschedule,worksatisfaction,16.0,11.0,2.0,16.0,5.8,9.8,F
9646,96,46,376,Fatigue,stimulantuse,alertness,0.77,0.83,0.29,0.65,0.83,0.43,F
9647,96,47,19,Altruism,volunteerhours,communityengagement,0.93,15.0,0.69,14.0,0.86,0.68,F
9648,96,48,53,Peerpopularity,socialskills,leadershipcapacity,0.26,0.71,0.42,0.02,0.44,0.28,F
9649,96,49,172,Healthcareaccess,preventativecare,hospitaladmissions,0.54,0.64,0.82,0.67,0.52,0.69,F
9650,96,50,1020,Genetics,healthcare,lifeexpectancy,0.51,0.73,0.47,0.88,76.85,77.85,F
9651,96,51,361,Age,education,income,38.0,13.0,28.0,14.0,74000.0,52000.0,J
9652,96,52,1161,Stresslevel,copingabilities,burnoutrisk,6.7,3.5,4.8,2.1,26.3,21.7,J
9653,96,53,3025,Inflation,unemployment,economicgrowth,4.1,8.7,9.5,7.3,0.8,0.5,F
9654,96,54,3018,Pay,benefits,jobsatisfaction,31000.0,21000.0,28000.0,18000.0,83.0,79.0,F
9655,96,55,693,Parentingstyle,peerinfluences,childdevelopment,0.57,0.62,0.68,0.34,0.68,0.57,J
9656,96,56,3319,Diet,genetics,bodyweight,51.0,73.0,92.0,85.0,136.0,220.0,F
9657,96,57,84,Socialawareness,tactfulness,popularitylevel,0.49,0.66,0.73,0.62,0.61,0.81,J
9658,96,58,607,Stresslevel,dietquality,mentalwellbeing,7.2,6.4,6.8,4.3,64.1,55.1,J
9659,96,59,859,StudyTime,Comprehension,ExamScore,4.0,7.0,8.0,5.0,77.0,86.0,F
9660,96,60,911,TeacherQuality,StudyHours,TestScores,5.6,6.4,2.3,4.1,86.8,68.7,F
9661,96,61,238,Sugarintake,exerciseduration,weightchange,11.0,75.0,51.0,63.0,7.6,1.8,F
9662,96,62,309,Urbangreening,pollutionreduction,livability,0.26,0.54,0.42,0.67,0.33,0.61,J
9663,96,63,575,Friendcount,positivity,happiness,180.0,0.6,45.0,0.4,112.0,56.0,F
9664,96,64,1280,Genetics,lifestylefactors,lifeexpectancy,0.67,0.53,0.29,0.74,74.0,70.0,J
9665,96,65,1767,Housesize,numberofrooms,homevalue,1200.0,7.0,900.0,6.0,420000.0,300000.0,J
9666,96,66,753,Sleepduration,caffeine,alertness,3.8,0.5,5.1,1.5,6.1,7.3,F
9667,96,67,211,Population,resourcesavailable,qualityoflife,773.0,115.0,551.0,433.0,65.0,63.0,J
9668,96,68,504,PolicePresence,NeighborhoodIncome,CrimeRate,0.45,0.63,0.06,0.79,0.53,0.2,J
9669,96,69,853,Effort,Ability,Performance,0.51,0.28,0.14,0.68,0.33,0.55,F
9670,96,70,135,Studyhours,leisuretime,examperformance,3.0,10.0,6.0,8.0,58.0,80.0,J
9671,96,71,1278,Medicationeffectiveness,placeboeffect,treatmentoutcome,0.37,0.29,0.55,0.42,0.47,0.67,J
9672,96,72,82,Morningalertness,sleepconsistency,dailyproductivity,0.62,0.87,0.45,0.53,0.76,0.59,J
9673,96,73,464,Calories,Exercise,Weight,276.0,118.0,287.0,109.0,186.0,190.0,F
9674,96,74,1904,Wages,Experience,Joboffer,29000.0,7.0,42000.0,15.0,47000.0,65000.0,F
9675,96,75,267,Inflationrate,unemploymentrate,economicgrowth,6.7,3.4,4.9,5.2,2.9,4.1,J
9676,96,76,273,Dietquality,exerciseroutine,health&wellness,0.92,0.53,0.84,0.72,0.76,0.71,J
9677,96,77,1136,Price,convenience,customersatisfaction,47.0,83.0,57.0,32.0,88.0,67.0,F
9678,96,78,772,Leadership,morale,productivity,0.94,0.73,0.11,0.17,0.78,0.13,F
9679,96,79,3077,Employeehappiness,salary,productivity,0.41,35442.0,0.88,79862.0,0.62,0.94,J
9680,96,80,27,Agreeableness,cooperationtendency,collaborationquality,0.73,0.81,0.44,0.36,0.62,0.38,F
9681,96,81,497,FinancialMeans,NutritionAccess,HealthOutcomes,49.0,9.0,34.0,26.0,93.0,86.0,J
9682,96,82,294,Clinicalexpertise,diagnostictechnology,patientoutcomes,4.6,2.9,4.2,8.4,8.1,7.3,F
9683,96,83,319,Productquality,brandtrust,customerloyalty,0.51,0.47,0.83,0.75,0.56,0.86,J
9684,96,84,1277,Employeetalent,organizationalculture,jobsatisfaction,0.61,0.16,0.57,0.22,0.36,0.37,F
9685,96,85,1063,Birthrate,deathrate,populationgrowth,13.5,8.7,12.3,8.7,4.8,3.6,F
9686,96,86,449,Medicationefficacy,therapyfrequency,recoverypace,0.66,0.59,0.28,0.83,0.64,0.38,F
9687,96,87,696,Compensation,workplaceculture,employeeretention,85000.0,2.0,90000.0,5.0,80.0,80.0,J
9688,96,88,65,Nurturance,caregivingaptitude,parentingquality,0.47,0.41,0.62,0.57,0.44,0.6,J
9689,96,89,649,Numberofemployees,officespace,productivityrating,413.0,2700.0,136.0,1300.0,95.0,79.0,F
9690,96,90,305,Drugefficacy,treatmentadherence,symptomimprovement,0.42,0.35,0.57,0.49,0.47,0.63,J
9691,96,91,1224,Commutelength,flexibleschedules,work,90.0,25.0,50.0,30.0,92.0,67.0,J
9692,96,92,1082,Effort,talent,success,0.44,0.88,0.37,0.57,0.78,0.53,F
9693,96,93,34,Socialparticipation,communitybelonging,civicengagement,0.54,0.32,0.81,0.77,0.36,0.69,J
9694,96,94,2823,Doctoravailability,preventativecare,publichealthoutcomes,0.23,0.43,0.28,0.41,0.49,0.54,F
9695,96,95,348,Medicalresearch,drugdevelopment,diseasecure,47.0,35.0,49.0,37.0,53.0,55.0,F
9696,96,96,255,Traveldistance,traveltime,tripcost,49.0,41.0,43.0,33.0,108.0,90.0,F
9697,96,97,331,Skillbuilding,careerguidance,workforcereadiness,0.42,0.88,0.17,0.34,0.78,0.33,F
9698,96,98,41,Attentiontodetail,precisionabilities,accuracylevel,0.95,0.81,0.38,0.49,0.91,0.47,F
9699,96,99,494,AlcoholUse,ImpulseControl,LegalTroubleRisk,2.1,8.6,8.3,8.9,57.4,88.4,F
9700,97,0,575,Friendcount,positivity,happiness,23.0,0.6,70.0,0.4,65.0,58.0,J
9701,97,1,641,Diet,genetics,diseaserisk,0.52,0.87,0.49,0.88,0.78,0.76,F
9702,97,2,539,StudyTime,TeachingQuality,AcademicPerformance,7.2,2.9,8.7,3.1,68.4,71.8,J
9703,97,3,270,Practicehours,instructorquality,musicskill,7.0,10.0,9.0,8.0,24.0,23.0,J
9704,97,4,1278,Medicationeffectiveness,placeboeffect,treatmentoutcome,0.57,0.45,0.44,0.31,0.69,0.53,J
9705,97,5,138,Populationdensity,greenspaces,communitysatisfaction,1500.0,450.0,2300.0,850.0,62.0,72.0,J
9706,97,6,350,Teacherexcellence,curriculuminnovation,studentfuturesunlocked,50.0,34.0,68.0,79.0,45.0,76.0,J
9707,97,7,33,Noveltyseeking,curiosity,creativitylevel,0.44,0.78,0.91,0.71,0.69,0.88,J
9708,97,8,1100,Accuracyofpolls,undecidedvoters,electionoutcomeprobabilities,0.53,0.16,0.61,0.1,0.61,0.7,J
9709,97,9,1884,Stepswalked,Exerciseintensity,Caloriesburned,8200.0,65.0,16000.0,95.0,210.0,410.0,J
9710,97,10,1904,Wages,Experience,Joboffer,20000.0,4.0,32000.0,13.0,37000.0,57000.0,J
9711,97,11,32,Impulsiveness,risktaking,recklessbehavior,0.16,0.28,0.45,0.38,0.21,0.35,J
9712,97,12,491,StudyTechnique,GradeMotivation,FinalGrade,0.47,0.53,0.28,0.88,80.5,76.2,J
9713,97,13,87,Memorycapacity,knowledgeaccumulation,academicachievement,60.0,61.0,91.0,44.0,62.0,64.0,F
9714,97,14,3153,Employeeskills,trainingprograms,jobperformance,9.4,7.2,4.2,6.5,13.3,9.1,F
9715,97,15,14,esteem,socialsupport,confidencelevel,0.15,0.79,0.65,0.22,0.33,0.5,F
9716,97,16,690,Workhours,vacationtime,burnoutrisk,20.0,22.0,50.0,10.0,33.0,65.0,F
9717,97,17,513,Alcohol,Impulsiveness,ViolenceRisk,29.0,12.0,84.0,6.0,43.0,71.0,F
9718,97,18,1767,Housesize,numberofrooms,homevalue,1500.0,3.0,900.0,6.0,250000.0,300000.0,F
9719,97,19,1118,Squarefootage,amenities,apartmentrentalprice,1900.0,9.0,2600.0,2.0,4500.0,6200.0,F
9720,97,20,812,Conditions,adaptation,survival,0.93,0.42,0.57,0.15,0.86,0.51,J
9721,97,21,484,TeacherExperience,StudentEnthusiasm,ExamImprovement,5.0,8.0,12.0,7.0,11.0,16.0,F
9722,97,22,322,Healthcareaccess,preventionfocus,communitywellbeing,0.18,0.45,0.63,0.15,0.33,0.44,J
9723,97,23,4,Commutetime,jobsatisfaction,productivity,60.0,75.0,22.0,81.0,63.0,58.0,J
9724,97,24,307,Socialconnection,supportsystems,mentalhealth,5.2,8.7,8.6,7.3,6.8,7.6,J
9725,97,25,554,Practicetime,talent,musicskill,8.1,3.2,5.1,2.3,7.6,4.6,F
9726,97,26,343,Healthawareness,lifestylechanges,wellbeing,0.15,0.57,0.28,0.47,0.61,0.69,J
9727,97,27,502,TreatmentAdherence,SideEffects,RecoveryRate,0.61,0.54,0.55,0.47,0.68,0.59,F
9728,97,28,858,SugarIntake,Metabolism,WeightGain,39.0,85.0,92.0,43.0,57.0,79.0,F
9729,97,29,146,Healthcareaccess,lifestylediseases,lifeexpectancy,0.62,0.85,0.59,0.66,75.0,74.0,F
9730,97,30,242,Sleepduration,caffeineintake,alertness,9.5,2.1,5.2,1.7,9.8,7.8,F
9731,97,31,56,Exploratorytendency,noveltyseeking,creativityindex,0.74,0.38,0.62,0.87,0.61,0.81,J
9732,97,32,1277,Employeetalent,organizationalculture,jobsatisfaction,0.88,0.62,0.77,0.48,0.79,0.68,F
9733,97,33,15,Stresslevel,leisuretime,burnoutrisk,5.2,3.7,4.5,5.3,72.3,74.2,F
9734,97,34,2863,Housesize,lotsize,houseprice,1300.0,400.0,700.0,300.0,310000.0,120000.0,F
9735,97,35,434,Protein,fat,caloricenergy,22.0,26.0,41.0,20.0,543.0,687.0,J
9736,97,36,739,lifebalancepolicies,productivity,employeewellbeing,35.2,52.1,58.6,81.2,46.7,73.3,J
9737,97,37,59,Workingmemorycapacity,processingspeed,problemsolving,63.0,91.0,51.0,62.0,84.0,54.0,F
9738,97,38,1063,Birthrate,deathrate,populationgrowth,15.4,10.2,13.5,8.7,5.2,4.8,F
