,Feature 1 name,Feature 2 name,Feature 3 name,Object 1 Feature 1 value,Object 1 Feature 2 value,Object 1 Feature 3 value,Object 2 Feature 1 value,Object 2 Feature 2 value,Object 2 Feature 3 value
3789,Dog Size,Exercise Needs,Energy Level,50.0,8.0,9.0,40.0,7.0,8.0
3790,Car Speed,Car Weight,Fuel Efficiency,170.0,3300.0,22.0,190.0,3100.0,23.0
3791,Exercise Time,Exercise Intensity,Calories Burned,25.0,8.0,280.0,35.0,6.0,310.0
3792,Study Hours,Understanding Level,Test Score,4.0,8.0,88.0,5.0,6.0,83.0
3793,Cooking Time,Oven Temperature,Food Doneness,35.0,320.0,6.0,30.0,370.0,7.0
3794,Screen Size,Battery Capacity,Phone Usability,5.0,3500.0,7.0,4.0,4500.0,8.0
3795,Plant Height,Leaf Density,Photosynthesis Rate,110.0,45.0,110.0,90.0,55.0,120.0
3796,Room Size,Number of Windows,Natural Light,220.0,2.0,55.0,200.0,3.0,60.0
3797,Song Length,Tempo,Energy Level,2.0,110.0,6.0,3.0,100.0,7.0
3798,Book Thickness,Author Reputation,Reader Interest,280.0,7.0,6.0,240.0,8.0,7.0
3799,Dog Size,Exercise Needs,Energy Level,45.0,9.0,10.0,35.0,8.0,9.0
3800,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),2.0,1300.0,12.0,3.0,1300.0,9.0
3801,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),2.0,1500.0,10.0,3.0,1500.0,7.0
3802,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),1.6,1200.0,15.0,1.6,1400.0,13.0
3803,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),2.5,1400.0,8.0,2.5,1600.0,6.0
3804,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),1.4,1100.0,18.0,1.4,1300.0,16.0
3805,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),3.0,1500.0,7.0,2.0,1500.0,10.0
3806,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),1.8,1200.0,14.0,1.8,1400.0,12.0
3807,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),2.2,1300.0,11.0,2.2,1500.0,9.0
3808,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),1.6,1400.0,13.0,1.6,1600.0,11.0
3809,Car Engine Size (L),Car Weight (kg),Fuel Efficiency (km/L),2.0,1200.0,12.0,2.0,1400.0,10.0
3810,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),30.0,100.0,200.0,45.0,100.0,300.0
3811,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),30.0,120.0,250.0,45.0,120.0,350.0
3812,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),45.0,110.0,300.0,30.0,110.0,200.0
3813,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),60.0,100.0,400.0,30.0,100.0,200.0
3814,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),30.0,130.0,300.0,45.0,130.0,450.0
3815,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),45.0,100.0,300.0,45.0,120.0,360.0
3816,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),30.0,110.0,250.0,30.0,130.0,300.0
3817,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),45.0,120.0,360.0,30.0,120.0,240.0
3818,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),30.0,100.0,200.0,60.0,100.0,400.0
3819,Exercise Time (min),Heart Rate (bpm),Calories Burned (kcal),45.0,110.0,330.0,30.0,110.0,220.0
3820,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),4000.0,6.1,24.0,5000.0,6.1,30.0
3821,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),4000.0,6.7,20.0,5000.0,6.7,26.0
3822,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),5000.0,5.8,28.0,4000.0,5.8,20.0
3823,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),4500.0,6.5,25.0,4500.0,7.2,20.0
3824,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),3500.0,5.5,18.0,3500.0,6.0,15.0
3825,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),5000.0,6.5,30.0,4000.0,6.5,24.0
3826,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),4000.0,6.0,22.0,5000.0,6.0,27.0
3827,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),4500.0,7.0,23.0,4500.0,6.0,25.0
3828,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),3500.0,6.5,19.0,4500.0,6.5,25.0
3829,Phone Battery Capacity (mAh),Screen Size (inches),Battery Life (hours),5000.0,6.0,28.0,4000.0,6.0,22.0
3830,Room Length (m),Room Width (m),Room Area (m²),4.0,5.0,20.0,5.0,4.0,20.0
3831,Room Length (m),Room Width (m),Room Area (m²),3.0,6.0,18.0,6.0,3.0,18.0
3832,Room Length (m),Room Width (m),Room Area (m²),5.0,5.0,25.0,4.0,6.0,24.0
3833,Room Length (m),Room Width (m),Room Area (m²),2.0,10.0,20.0,10.0,2.0,20.0
3834,Room Length (m),Room Width (m),Room Area (m²),7.0,3.0,21.0,3.0,7.0,21.0
3835,Room Length (m),Room Width (m),Room Area (m²),6.0,4.0,24.0,5.0,5.0,25.0
3836,Room Length (m),Room Width (m),Room Area (m²),4.0,6.0,24.0,6.0,4.0,24.0
3837,Room Length (m),Room Width (m),Room Area (m²),5.0,4.0,20.0,4.0,5.0,20.0
3838,Room Length (m),Room Width (m),Room Area (m²),3.0,5.0,15.0,5.0,3.0,15.0
3839,Room Length (m),Room Width (m),Room Area (m²),6.0,6.0,36.0,4.0,9.0,36.0
3840,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),20.0,10.0,6.0,30.0,10.0,7.0
3841,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),30.0,10.0,7.0,20.0,10.0,6.0
3842,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),10.0,15.0,5.0,20.0,15.0,6.0
3843,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),25.0,5.0,6.0,25.0,10.0,6.0
3844,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),15.0,20.0,5.0,25.0,20.0,6.0
3845,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),20.0,10.0,6.0,20.0,15.0,6.0
3846,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),10.0,10.0,5.0,20.0,10.0,6.0
3847,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),30.0,10.0,7.0,30.0,15.0,7.0
3848,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),25.0,15.0,6.0,25.0,10.0,6.0
3849,Recipe Sugar (g),Recipe Fat (g),Recipe Sweetness (scale 1-10),10.0,5.0,4.0,20.0,5.0,5.0
3850,Book Page Count,Book Font Size,Book Reading Time (hours),300.0,10.0,4.0,300.0,12.0,3.0
3851,Book Page Count,Book Font Size,Book Reading Time (hours),250.0,12.0,3.0,250.0,10.0,3.5
3852,Book Page Count,Book Font Size,Book Reading Time (hours),400.0,10.0,5.0,400.0,12.0,4.0
3853,Book Page Count,Book Font Size,Book Reading Time (hours),350.0,10.0,4.5,350.0,12.0,4.0
3854,Book Page Count,Book Font Size,Book Reading Time (hours),200.0,12.0,2.5,200.0,10.0,3.0
3855,Book Page Count,Book Font Size,Book Reading Time (hours),300.0,10.0,4.0,300.0,8.0,4.5
3856,Book Page Count,Book Font Size,Book Reading Time (hours),250.0,10.0,3.5,250.0,8.0,4.0
3857,Book Page Count,Book Font Size,Book Reading Time (hours),400.0,12.0,4.0,400.0,10.0,5.0
3858,Book Page Count,Book Font Size,Book Reading Time (hours),350.0,8.0,4.0,350.0,10.0,4.5
3859,Book Page Count,Book Font Size,Book Reading Time (hours),200.0,10.0,3.0,200.0,12.0,2.5
3860,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),15.0,3.0,6.0,20.0,3.0,8.0
3861,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),20.0,4.0,8.0,15.0,4.0,6.0
3862,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),10.0,3.0,4.0,15.0,3.0,6.0
3863,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),15.0,5.0,7.0,15.0,3.0,5.0
3864,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),20.0,3.0,8.0,20.0,5.0,7.0
3865,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),10.0,5.0,5.0,15.0,5.0,7.0
3866,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),15.0,4.0,7.0,20.0,4.0,8.0
3867,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),20.0,3.0,8.0,15.0,3.0,6.0
3868,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),10.0,4.0,5.0,10.0,3.0,4.0
3869,Coffee Bean Weight (g),Brew Time (min),Coffee Strength (scale 1-10),15.0,5.0,7.0,20.0,5.0,8.0
3870,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),30.0,10.0,6.0,40.0,10.0,7.0
3871,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),40.0,10.0,7.0,30.0,10.0,6.0
3872,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),20.0,15.0,6.0,30.0,15.0,7.0
3873,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),30.0,5.0,5.0,30.0,10.0,6.0
3874,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),25.0,20.0,6.0,35.0,20.0,7.0
3875,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),30.0,10.0,6.0,30.0,15.0,6.0
3876,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),20.0,10.0,5.0,30.0,10.0,6.0
3877,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),40.0,10.0,7.0,40.0,15.0,7.0
3878,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),30.0,15.0,6.0,30.0,10.0,5.0
3879,Plant Height (cm),Leaf Count,Plant Health (scale 1-10),25.0,10.0,5.0,35.0,10.0,6.0
3880,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),300.0,10.0,7.0,400.0,10.0,8.0
3881,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),400.0,10.0,8.0,300.0,10.0,7.0
3882,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),250.0,15.0,6.0,350.0,15.0,7.0
3883,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),300.0,5.0,8.0,300.0,10.0,7.0
3884,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),200.0,20.0,5.0,300.0,20.0,6.0
3885,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),300.0,10.0,7.0,300.0,15.0,6.0
3886,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),250.0,10.0,6.0,350.0,10.0,7.0
3887,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),400.0,10.0,8.0,400.0,15.0,7.0
3888,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),300.0,15.0,6.0,300.0,10.0,7.0
3889,House Price ($1000s),House Age (years),House Value Retention (scale 1-10),200.0,10.0,6.0,300.0,10.0,7.0
3890,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),4.0,64.0,7.0,8.0,64.0,8.0
3891,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),8.0,64.0,8.0,4.0,64.0,7.0
3892,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),6.0,128.0,7.0,8.0,128.0,8.0
3893,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),4.0,256.0,6.0,4.0,128.0,5.0
3894,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),8.0,64.0,8.0,8.0,128.0,8.0
3895,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),4.0,64.0,6.0,6.0,64.0,7.0
3896,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),6.0,128.0,7.0,4.0,128.0,6.0
3897,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),8.0,256.0,8.0,6.0,256.0,7.0
3898,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),4.0,128.0,6.0,8.0,128.0,8.0
3899,Phone RAM (GB),Phone Storage (GB),Phone Speed (scale 1-10),6.0,64.0,7.0,8.0,64.0,8.0
3900,Number of ingredients,Cooking time (minutes),Taste score,8.0,30.0,85.0,6.0,45.0,80.0
3901,Number of ingredients,Cooking time (minutes),Taste score,10.0,20.0,90.0,5.0,50.0,75.0
3902,Number of ingredients,Cooking time (minutes),Taste score,7.0,25.0,88.0,9.0,15.0,92.0
3903,Number of ingredients,Cooking time (minutes),Taste score,6.0,35.0,82.0,8.0,25.0,87.0
3904,Number of ingredients,Cooking time (minutes),Taste score,5.0,40.0,78.0,7.0,30.0,85.0
3905,Number of ingredients,Cooking time (minutes),Taste score,9.0,10.0,93.0,4.0,55.0,70.0
3906,Number of ingredients,Cooking time (minutes),Taste score,10.0,15.0,91.0,5.0,40.0,76.0
3907,Number of ingredients,Cooking time (minutes),Taste score,8.0,20.0,89.0,6.0,35.0,83.0
3908,Number of ingredients,Cooking time (minutes),Taste score,7.0,30.0,86.0,9.0,18.0,90.0
3909,Number of ingredients,Cooking time (minutes),Taste score,6.0,40.0,81.0,8.0,22.0,88.0
3910,Engine size (L),Fuel efficiency (km per liter),Driving range (km),2.0,15.0,300.0,2.5,12.0,300.0
3911,Engine size (L),Fuel efficiency (km per liter),Driving range (km),1.8,20.0,360.0,2.2,14.0,308.0
3912,Engine size (L),Fuel efficiency (km per liter),Driving range (km),2.4,10.0,240.0,2.0,18.0,360.0
3913,Engine size (L),Fuel efficiency (km per liter),Driving range (km),1.6,25.0,400.0,2.6,10.0,260.0
3914,Engine size (L),Fuel efficiency (km per liter),Driving range (km),2.2,14.0,308.0,1.8,22.0,396.0
3915,Engine size (L),Fuel efficiency (km per liter),Driving range (km),2.0,18.0,360.0,2.4,12.0,288.0
3916,Engine size (L),Fuel efficiency (km per liter),Driving range (km),1.8,24.0,432.0,2.6,10.0,260.0
3917,Engine size (L),Fuel efficiency (km per liter),Driving range (km),2.5,12.0,300.0,1.6,20.0,320.0
3918,Engine size (L),Fuel efficiency (km per liter),Driving range (km),2.2,16.0,352.0,2.0,18.0,360.0
3919,Engine size (L),Fuel efficiency (km per liter),Driving range (km),2.0,17.0,340.0,1.8,23.0,414.0
3920,Number of bedrooms,House size (sq ft),Market value ($),3.0,1200.0,240000.0,4.0,1000.0,230000.0
3921,Number of bedrooms,House size (sq ft),Market value ($),4.0,1500.0,300000.0,5.0,1200.0,280000.0
3922,Number of bedrooms,House size (sq ft),Market value ($),2.0,1000.0,200000.0,3.0,1300.0,260000.0
3923,Number of bedrooms,House size (sq ft),Market value ($),5.0,1600.0,320000.0,4.0,1400.0,290000.0
3924,Number of bedrooms,House size (sq ft),Market value ($),3.0,1400.0,280000.0,4.0,1300.0,270000.0
3925,Number of bedrooms,House size (sq ft),Market value ($),4.0,1200.0,260000.0,5.0,1100.0,250000.0
3926,Number of bedrooms,House size (sq ft),Market value ($),2.0,1100.0,220000.0,3.0,1250.0,250000.0
3927,Number of bedrooms,House size (sq ft),Market value ($),5.0,1500.0,310000.0,4.0,1400.0,290000.0
3928,Number of bedrooms,House size (sq ft),Market value ($),3.0,1300.0,260000.0,4.0,1200.0,250000.0
3929,Number of bedrooms,House size (sq ft),Market value ($),4.0,1400.0,290000.0,5.0,1300.0,280000.0
3930,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),5.0,10.0,1.5,10.0,15.0,1.3
3931,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),10.0,5.0,2.0,8.0,10.0,0.8
3932,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),8.0,12.0,0.7,12.0,8.0,1.5
3933,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),6.0,15.0,0.4,14.0,10.0,1.4
3934,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),12.0,6.0,2.0,10.0,8.0,1.3
3935,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),7.0,10.0,0.7,9.0,12.0,0.8
3936,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),9.0,8.0,1.1,11.0,6.0,1.8
3937,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),10.0,10.0,1.0,6.0,15.0,0.4
3938,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),14.0,5.0,2.8,7.0,12.0,0.6
3939,Distance to work (km),Fuel efficiency (km per liter),Daily fuel cost ($),8.0,10.0,0.8,10.0,9.0,1.1
3940,Study time (hours),Class attendance (%),Exam score,4.0,80.0,75.0,6.0,70.0,80.0
3941,Study time (hours),Class attendance (%),Exam score,5.0,90.0,85.0,3.0,75.0,70.0
3942,Study time (hours),Class attendance (%),Exam score,6.0,85.0,82.0,5.0,90.0,87.0
3943,Study time (hours),Class attendance (%),Exam score,3.0,70.0,65.0,7.0,80.0,83.0
3944,Study time (hours),Class attendance (%),Exam score,7.0,75.0,80.0,4.0,90.0,86.0
3945,Study time (hours),Class attendance (%),Exam score,5.0,80.0,78.0,6.0,85.0,84.0
3946,Study time (hours),Class attendance (%),Exam score,6.0,70.0,72.0,5.0,95.0,90.0
3947,Study time (hours),Class attendance (%),Exam score,4.0,90.0,83.0,7.0,75.0,81.0
3948,Study time (hours),Class attendance (%),Exam score,5.0,75.0,73.0,6.0,85.0,84.0
3949,Study time (hours),Class attendance (%),Exam score,7.0,80.0,82.0,4.0,90.0,86.0
3950,Weight (kg),Length (cm),Price ($),1.2,50.0,25.0,1.0,55.0,30.0
3951,Weight (kg),Length (cm),Price ($),1.5,45.0,30.0,1.3,50.0,35.0
3952,Weight (kg),Length (cm),Price ($),1.0,60.0,35.0,1.4,48.0,33.0
3953,Weight (kg),Length (cm),Price ($),1.3,55.0,32.0,1.2,60.0,36.0
3954,Weight (kg),Length (cm),Price ($),1.1,50.0,28.0,1.6,45.0,32.0
3955,Weight (kg),Length (cm),Price ($),1.4,52.0,33.0,1.1,58.0,34.0
3956,Weight (kg),Length (cm),Price ($),1.2,58.0,34.0,1.5,47.0,31.0
3957,Weight (kg),Length (cm),Price ($),1.0,62.0,36.0,1.3,54.0,33.0
3958,Weight (kg),Length (cm),Price ($),1.6,48.0,32.0,1.2,57.0,35.0
3959,Weight (kg),Length (cm),Price ($),1.5,50.0,31.0,1.0,60.0,36.0
3960,Number of followers,Engagement rate (%),Post reach,1000.0,5.0,15000.0,2000.0,3.0,16000.0
3961,Number of followers,Engagement rate (%),Post reach,3000.0,4.0,17000.0,2500.0,5.0,18000.0
3962,Number of followers,Engagement rate (%),Post reach,1500.0,6.0,18000.0,2000.0,4.0,16000.0
3963,Number of followers,Engagement rate (%),Post reach,2500.0,3.0,15000.0,1800.0,7.0,21000.0
3964,Number of followers,Engagement rate (%),Post reach,2000.0,5.0,17000.0,3000.0,4.0,18000.0
3965,Number of followers,Engagement rate (%),Post reach,1800.0,6.0,20000.0,2200.0,5.0,17000.0
3966,Number of followers,Engagement rate (%),Post reach,2200.0,4.0,16000.0,2500.0,6.0,22000.0
3967,Number of followers,Engagement rate (%),Post reach,2800.0,3.0,15000.0,3000.0,5.0,20000.0
3968,Number of followers,Engagement rate (%),Post reach,1600.0,7.0,21000.0,2000.0,5.0,18000.0
3969,Number of followers,Engagement rate (%),Post reach,2400.0,5.0,19000.0,2600.0,6.0,23000.0
3970,Age (years),Mileage (thousands),Resale value ($),3.0,50.0,15000.0,5.0,40.0,18000.0
3971,Age (years),Mileage (thousands),Resale value ($),5.0,30.0,20000.0,4.0,40.0,19000.0
3972,Age (years),Mileage (thousands),Resale value ($),2.0,60.0,12000.0,4.0,50.0,16000.0
3973,Age (years),Mileage (thousands),Resale value ($),4.0,45.0,17000.0,3.0,55.0,14000.0
3974,Age (years),Mileage (thousands),Resale value ($),6.0,35.0,16000.0,5.0,45.0,15000.0
3975,Age (years),Mileage (thousands),Resale value ($),3.0,55.0,13000.0,4.0,48.0,16000.0
3976,Age (years),Mileage (thousands),Resale value ($),5.0,40.0,18000.0,6.0,38.0,17000.0
3977,Age (years),Mileage (thousands),Resale value ($),2.0,50.0,14000.0,3.0,60.0,12000.0
3978,Age (years),Mileage (thousands),Resale value ($),4.0,42.0,17000.0,5.0,39.0,18000.0
3979,Age (years),Mileage (thousands),Resale value ($),3.0,48.0,15000.0,4.0,52.0,14000.0
3980,Hours of sleep,Exercise time (minutes),Energy level,6.0,30.0,65.0,7.0,20.0,70.0
3981,Hours of sleep,Exercise time (minutes),Energy level,8.0,20.0,75.0,7.0,30.0,73.0
3982,Hours of sleep,Exercise time (minutes),Energy level,5.0,40.0,70.0,6.0,25.0,68.0
3983,Hours of sleep,Exercise time (minutes),Energy level,7.0,15.0,68.0,8.0,25.0,75.0
3984,Hours of sleep,Exercise time (minutes),Energy level,6.0,25.0,67.0,7.0,35.0,72.0
3985,Hours of sleep,Exercise time (minutes),Energy level,8.0,10.0,69.0,9.0,20.0,74.0
3986,Hours of sleep,Exercise time (minutes),Energy level,5.0,30.0,66.0,6.0,40.0,71.0
3987,Hours of sleep,Exercise time (minutes),Energy level,7.0,20.0,70.0,8.0,15.0,72.0
3988,Hours of sleep,Exercise time (minutes),Energy level,6.0,35.0,72.0,7.0,25.0,70.0
3989,Hours of sleep,Exercise time (minutes),Energy level,8.0,25.0,74.0,9.0,15.0,73.0
3990,Room size (sq ft),Number of windows,Light level,200.0,3.0,80.0,250.0,2.0,78.0
3991,Room size (sq ft),Number of windows,Light level,180.0,4.0,85.0,220.0,3.0,82.0
3992,Room size (sq ft),Number of windows,Light level,220.0,2.0,75.0,200.0,4.0,83.0
3993,Room size (sq ft),Number of windows,Light level,250.0,3.0,82.0,240.0,4.0,85.0
3994,Room size (sq ft),Number of windows,Light level,190.0,5.0,87.0,210.0,3.0,79.0
3995,Room size (sq ft),Number of windows,Light level,210.0,4.0,84.0,230.0,2.0,76.0
3996,Room size (sq ft),Number of windows,Light level,200.0,2.0,76.0,240.0,3.0,81.0
3997,Room size (sq ft),Number of windows,Light level,230.0,3.0,80.0,220.0,4.0,84.0
3998,Room size (sq ft),Number of windows,Light level,190.0,3.0,78.0,210.0,5.0,86.0
3999,Room size (sq ft),Number of windows,Light level,220.0,4.0,83.0,200.0,3.0,79.0
4000,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),200.0,25.0,120.0,180.0,30.0,115.0
4001,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),220.0,20.0,130.0,210.0,22.0,125.0
4002,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),190.0,30.0,115.0,180.0,35.0,110.0
4003,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),240.0,18.0,140.0,230.0,19.0,135.0
4004,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),250.0,22.0,145.0,240.0,24.0,140.0
4005,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),210.0,28.0,130.0,200.0,30.0,125.0
4006,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),180.0,25.0,115.0,170.0,27.0,110.0
4007,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),260.0,20.0,150.0,250.0,21.0,145.0
4008,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),230.0,24.0,135.0,220.0,26.0,130.0
4009,Engine Horsepower,Fuel Efficiency (mpg),Car Speed (mph),200.0,26.0,120.0,190.0,28.0,115.0
4010,Room Size (sq ft),Number of Windows,Amount of Natural Light,300.0,4.0,80.0,280.0,5.0,85.0
4011,Room Size (sq ft),Number of Windows,Amount of Natural Light,320.0,3.0,75.0,310.0,4.0,80.0
4012,Room Size (sq ft),Number of Windows,Amount of Natural Light,250.0,5.0,85.0,240.0,6.0,90.0
4013,Room Size (sq ft),Number of Windows,Amount of Natural Light,350.0,2.0,70.0,340.0,3.0,75.0
4014,Room Size (sq ft),Number of Windows,Amount of Natural Light,280.0,6.0,90.0,270.0,7.0,95.0
4015,Room Size (sq ft),Number of Windows,Amount of Natural Light,310.0,4.0,80.0,300.0,5.0,85.0
4016,Room Size (sq ft),Number of Windows,Amount of Natural Light,290.0,5.0,85.0,280.0,6.0,90.0
4017,Room Size (sq ft),Number of Windows,Amount of Natural Light,330.0,3.0,75.0,320.0,4.0,80.0
4018,Room Size (sq ft),Number of Windows,Amount of Natural Light,270.0,5.0,85.0,260.0,6.0,90.0
4019,Room Size (sq ft),Number of Windows,Amount of Natural Light,300.0,4.0,80.0,290.0,5.0,85.0
4020,Number of Pages,Font Size,Reading Time (min),100.0,12.0,20.0,90.0,14.0,22.0
4021,Number of Pages,Font Size,Reading Time (min),120.0,10.0,25.0,110.0,12.0,27.0
4022,Number of Pages,Font Size,Reading Time (min),90.0,14.0,22.0,80.0,16.0,24.0
4023,Number of Pages,Font Size,Reading Time (min),110.0,12.0,24.0,100.0,14.0,26.0
4024,Number of Pages,Font Size,Reading Time (min),130.0,10.0,28.0,120.0,12.0,30.0
4025,Number of Pages,Font Size,Reading Time (min),100.0,12.0,22.0,90.0,14.0,24.0
4026,Number of Pages,Font Size,Reading Time (min),120.0,10.0,26.0,110.0,12.0,28.0
4027,Number of Pages,Font Size,Reading Time (min),90.0,14.0,24.0,80.0,16.0,26.0
4028,Number of Pages,Font Size,Reading Time (min),110.0,12.0,26.0,100.0,14.0,28.0
4029,Number of Pages,Font Size,Reading Time (min),130.0,10.0,28.0,120.0,12.0,30.0
4030,Distance to School (miles),School Rating (1-10),Commute Quality,2.0,8.0,6.0,3.0,9.0,6.5
4031,Distance to School (miles),School Rating (1-10),Commute Quality,4.0,7.0,4.0,3.0,8.0,5.0
4032,Distance to School (miles),School Rating (1-10),Commute Quality,1.0,9.0,7.5,2.0,10.0,8.0
4033,Distance to School (miles),School Rating (1-10),Commute Quality,3.0,6.0,4.5,4.0,7.0,5.0
